security_code,as_of_year,cutoff_notice,verdict,basis,business_desc_at_period,reason,evidence
000905,2004,2005-04-30,boundary_pending,fin,批发和零售业-批发业｜福建｜港口经营与货物贸易,毛利率由1996年87.7%单调降至2004年40.9%（九年降46.8pp），ROE五年仅3.1~9.1%；虽含港口经营这一区位独占业务，但回报水平长期低于社会平均，且毛利率的持续崩塌说明业务重心已由高毛利的港口转向低毛利的贸易。行业非绝望。,1996-2004毛利率87.7/88.6/89.7/87.1/62.5/55.1/52.3/46.5/40.9%；ROE 3.1/3.8/7.7/9.1/9.1%
600481,2004,2005-04-30,boundary_pending,boundary,制造业-通用设备制造业｜江苏｜冷热水机组热泵与海水淡化设备,毛利率五年稳定在40.3%~48.1%，在通用设备中属高位、显示产品有技术门槛；但2004年营收与2003年持平在6.2亿、净利由1.07亿降至0.94亿（降12%）、ROE由13.4%降至10.2%，且2003-04才上市满1年。增长停滞与回报下行同时出现，门槛的持久性无法判断。按§5.4.1第6条判boundary。,2000-2004毛利率48.1/44.0/47.5/45.1/40.3%；ROE 28.2/13.4/10.2%；2003-2004营收6.2/6.2亿、净利1.07/0.94亿
002032,2004,2005-04-30,boundary_pending,boundary,制造业-电气机械和器材制造业｜浙江｜厨房用具不锈钢制品与小家电制造,ROE 2001-2003为29.1/42.1/45.0%极高、营收四年由4.7亿增至10.1亿；但毛利率同期由33.5%单调降至27.7%（降5.8pp），高ROE部分来自BPS仅1.60~2.06的低净资产基数，2004年募资后BPS升至4.93、ROE即降至17.0%。且2004-08上市满0年、可比历史仅四年。按§5.4.1第4条存疑不放入。,2001-2004毛利率33.5/30.2/28.7/27.7%；ROE 29.1/42.1/45.0/17.0%；BPS 1.60/1.69/2.06/4.93
002001,2004,2005-04-30,boundary_pending,fin,制造业-医药制造业｜浙江｜药品生产批发与易制毒化学品,毛利率四年仅20.4~22.9%，在医药制造中明显偏低（同批医药同业多在40~70%），说明其产品以原料药或低附加值制剂为主、无品种壁垒；ROE 2004年由23.3%降至14.2%系募资摊薄。且2004-06上市满0年。行业非绝望。,2001-2004毛利率21.2/22.9/21.5/20.4%；ROE 19.9/20.6/23.3/14.2%；BPS 3.82→6.39
600961,2004,2005-04-30,boundary_pending,fin,制造业-有色金属冶炼和压延加工业｜湖南｜常用有色金属冶炼与压延,毛利率四年仅9.6~11.2%且单调下行，ROE 8.8~13.8%；营收四年由15.7亿增至30.8亿而净利仅由0.28亿增至0.72亿，净利率2.3%。冶炼加工费模式无定价权。且2004-08上市满0年。行业非绝望。,2001-2004毛利率11.2/10.7/9.7/9.6%；ROE 8.8/12.3/13.8/11.9%；净利率2.3%
600823,2004,2005-04-30,boundary_pending,boundary,房地产业｜上海｜房地产综合开发与商标特许经营,2002-2003连续两年营收几近于零（0.0亿）而仍录得净利0.05亿与1.32亿，2004年营收又突增至11.3亿；2000年曾亏损0.85亿。三年内业务规模在零与十一亿之间往复，主体经营内容无法从表内判断。按§5.4.1第6条判boundary。,2000-2004营收1.0/0.5/0.0/0.0/11.3亿；净利−0.85/0.43/0.05/1.32/1.65亿；毛利率21.8/18.9/55.7/52.3/41.2%
600491,2004,2005-04-30,boundary_pending,fin,建筑业-土木工程建筑业｜浙江｜房屋建筑与市政基础设施总承包,毛利率四年仅8.4~9.7%且逐年下行，净利率1.9%；营收四年由19.6亿增至55.4亿（2.8倍）而净利仅由0.49亿增至1.04亿，ROE由21.4%降至13.9%。工程总承包按招标定价。且2004-05上市满0年。行业非绝望。,2001-2004毛利率9.7/8.9/8.4/8.4%；ROE —/20.7/21.4/13.9%；2004营收55.4亿对净利1.04亿
600675,2004,2005-04-30,boundary_pending,fin,房地产业｜上海｜商品房设计建造买卖与租赁,毛利率九年在35.0%~49.9%属房地产常态，但ROE 2000-2004五年仅8.8~13.4%、从未突破14%；净利九年由0.60亿增至2.16亿而回报水平原地踏步。房地产开发的要素资金充足者可同样取得。行业非绝望。,2000-2004 ROE 8.8/10.9/11.5/11.6/13.4%；毛利率37.6/46.0/35.0/35.6/40.8%
600739,2004,2005-04-30,boundary_pending,fin,批发和零售业-批发业｜辽宁｜货物及技术进出口与对销贸易,毛利率由2000年16.1%降至2004年8.4%、ROE由27.4%崩至5.3%，净利由1.72亿降至0.60亿（降65%）而同期营收由12.2亿增至36.2亿（3倍）。进出口代理无门槛，规模扩张伴随利润崩塌。行业非绝望。,1999-2004 ROE 27.4/26.5/15.1/7.1/3.9/5.3%；净利1.34/1.72/1.13/0.60/0.35/0.60亿；毛利率13.7/16.1/12.7/10.3/9.1/8.4%
600966,2004,2005-04-30,boundary_pending,fin,制造业-造纸和纸制品业｜山东｜纸浆纸制品与包装容器制造,毛利率四年由30.7%单调降至18.9%（降11.8pp）、ROE由27.6%降至8.7%；造纸产能由资金即可复制，2004年募资使BPS由3.04跳至6.44后回报即腰斩。且2004-06上市满0年。行业非绝望。,2001-2004毛利率30.7/28.4/24.0/18.9%；ROE 27.6/25.2/21.8/8.7%；BPS 3.04→6.44
600328,2004,2005-04-30,boundary_pending,fin,制造业-化学原料和化学制品制造业｜内蒙古｜食盐与调味品生产,食盐生产与批发属国家专营，毛利率八年44.5~59.0%反映该属性；但ROE五年仅4.2~6.7%、净利八年由0.24亿仅增至0.46亿、营收由2.0亿仅增至5.6亿。专营权保护了价格却完全未转化为股东回报，按§5.4.2须通过资本复制测试而回报层面不成立。,1997-2004毛利率59.0/56.2/53.6/55.2/55.9/47.2/44.5/46.6%；ROE 4.2/6.0/6.7/4.5/6.5%；净利0.24/0.25/0.32/0.26/0.40/0.44/0.30/0.46亿
002027,2004,2005-04-30,boundary_pending,fin,租赁和商务服务业-商务服务业｜上海｜信息技术咨询与系统集成,毛利率四年仅7.3~8.5%且逐年下行，ROE 21.5~34.7%的高位来自BPS仅1.24~2.44的低净资产基数；系统集成实质为硬件转售，2004年募资后BPS升至4.85、ROE即降至21.8%。且2004-08上市满0年。行业非绝望。,2001-2004毛利率7.9/8.5/8.0/7.3%；ROE 21.5/34.7/32.3/21.8%；BPS 1.24/1.76/2.44/4.85
600408,2004,2005-04-30,boundary_pending,boundary,制造业-黑色金属冶炼和压延加工业｜山西｜焦炭与热轧H型钢生产,毛利率六年31.8~42.7%高于一般焦化企业，经营范围含石灰石开采加工说明部分原料自给；但ROE在11.5%~25.5%间波动、2003年低至11.5%，2004年毛利率与ROE的双双跳升（42.7%/25.5%）与当年焦炭价格大幅上行同步。原料自给带来的成本优势与周期贡献无法从表内分离。按§5.4.1第6条判boundary。,1999-2004毛利率39.1/41.1/37.7/31.8/35.2/42.7%；ROE 21.1/22.7/19.6/18.9/11.5/25.5%
600829,2004,2005-04-30,boundary_pending,fin,批发和零售业-批发业｜黑龙江｜食品销售与企业管理咨询,ROE 2002-2004仅2.0/3.3/4.7%、1998年曾亏损0.07亿；营收九年由2.6亿仅增至6.4亿、净利由0.10亿仅增至0.27亿，毛利率虽由25.6%升至40.6%但规模与回报均无起色。行业非绝望。,1998-2004 ROE 0.2/—/14.1/9.3/2.0/3.3/4.7%；净利−0.07/0.02/0.62/0.44/0.10/0.18/0.27亿
600894,2004,2005-04-30,boundary_pending,fin,制造业-通用设备制造业｜广东｜通用设备制造与投资管理,毛利率九年长期在4.5%~9.4%的极低区间、2004年降至4.5%，ROE 1999-2002仅2.4~6.3%；2003-2004营收由25.8亿跳至101.0亿（3.9倍）而净利仅由0.44亿增至2.38亿、2004年更较2003年下降14%。低毛利业务无保护。行业非绝望。,1996-2004毛利率8.6/9.3/9.2/5.9/7.1/9.1/9.4/7.0/4.5%；ROE 5.7/2.4/6.3/4.3/2.9/16.1/12.7%
600748,2004,2005-04-30,boundary_pending,boundary,房地产业｜上海｜房地产开发经营与停车场服务,1999-2002四年ROE仅0.8~2.3%（2000年净利为−0.01亿）、毛利率一度低至1.9%；2003-2004回升至6.2%/6.7%但仍属低位，毛利率同期跳至36.9%/48.8%。九年间毛利率在1.9%~48.8%间摆动，业务与结算口径无法从表内判断。按§5.4.1第6条判boundary。,1999-2004 ROE 2.3/1.4/0.8/—/6.2/6.7%；毛利率7.7/6.4/1.9/2.3/36.9/48.8%
600588,2004,2005-04-30,boundary_pending,boundary,信息传输业-软件和信息技术服务业｜北京｜管理软件开发与技术服务,毛利率1998-2004七年落在91.4%~94.0%的2.6pp极窄区间——是本批最高且最稳定的定价权证据，软件产品的复制成本近乎为零本就应有此毛利。但2001年募资使BPS由1.12跳至10.02后，ROE即由43.5%降至9.7%并在2002-2004三年维持在个位数、2004年更为0.0%，净利2002-2004由0.92亿降至0.69亿。**极强的产品定价权与极弱的资本回报并存**，募集资金的去向与效率无法从表内解释。按§5.4.1第6条判boundary。,1998-2004毛利率92.5/94.0/93.4/93.2/92.0/92.9/91.4%；ROE 43.5/9.7/—/—/0.0%；BPS 1.12→10.02→7.97；净利0.40/0.70/0.92/0.75/0.69亿
600971,2004,2005-04-30,boundary_pending,boundary,采矿业-煤炭开采和洗选业｜安徽｜煤炭开采与工程建设,毛利率四年38.0~44.0%、ROE四年25.3~33.2%，两项在本批煤炭中均属上乘；但2004-08才上市满0年、可比历史仅四年，且2004年ROE 33.2%是在募资使BPS由3.47跳至6.40后取得，摊薄前后的口径变化使趋势无法判读。按§5.4.2(a)判boundary。,2001-2004毛利率38.0/42.8/42.4/44.0%；ROE 31.0/31.9/25.3/33.2%；BPS 1.95/2.69/3.47/6.40
000852,2004,2005-04-30,boundary_pending,fin,制造业-专用设备制造业｜湖北｜石油钻采与海洋工程专用设备制造,毛利率1996-2004九年稳定在36.7%~44.9%，显示钻采设备有技术门槛；但ROE由1998年25.7%降至2004年11.0%、营收九年由2.1亿仅增至5.7亿（2.7倍），门槛既未带来规模扩张也未维持回报水平。按§5.4.2须通过资本复制测试，回报层面不成立。,1996-2004毛利率36.7/42.0/44.9/42.7/41.8/43.2/44.1/44.9/43.0%；ROE 25.7/—/13.6/13.3/10.8/9.3/11.0%
000628,2004,2005-04-30,boundary_pending,fin,建筑业-房屋建筑业｜四川｜高新技术产业开发区建设与贸易,2003年亏损1.64亿（ROE −36.6%），2000-2002三年ROE仅0.5~0.8%、净利均在0.03~0.04亿；2004年恢复也仅0.02亿。九年中有六年回报接近于零或为负。行业非绝望故不判garbage。,1999-2004 ROE 2.8/0.7/0.8/0.5/−36.6/0.6%；净利0.15/0.04/0.04/0.03/−1.64/0.02亿
600572,2004,2005-04-30,boundary_pending,fin,制造业-医药制造业｜浙江｜药品生产批发与化妆品制造,毛利率五年由73.6%单调降至46.6%（降27.0pp）、ROE由26.7%降至6.7%、2004年净利较2003年下降28%；高毛利产品的定价权在快速流失，且2004-04才上市满0年。行业非绝望。,2000-2004毛利率73.6/60.8/58.2/53.0/46.6%；ROE 26.7/22.4/18.4/6.7%；净利0.36/0.42/0.42/0.40/0.29亿
000612,2004,2005-04-30,boundary_pending,fin,制造业-有色金属冶炼和压延加工业｜河南｜铝冶炼加工与金属材料销售,毛利率九年在1.5%~19.9%间剧烈摆动（1998年低至1.5%），2004年由18.1%骤降至7.7%、ROE由15.3%降至4.2%、净利由1.39亿降至0.38亿（降73%）；电解铝成本随电价与氧化铝价波动，公司无定价权。行业非绝望。,1998-2004毛利率1.5/18.4/13.6/13.7/19.9/18.1/7.7%；ROE 1.5/—/9.3/8.2/15.1/15.3/4.2%
600817,2004,2005-04-30,boundary_pending,fin,制造业-专用设备制造业｜河南｜城市生活垃圾经营性服务与建设工程,毛利率由1999年37.0%崩至2004年5.0%，ROE 22.9%的表面高位对应的净利绝对额仅0.39亿而营收36.3亿（净利率1.1%）；1998年曾亏损0.34亿。高ROE来自BPS仅1.92的低净资产基数。行业非绝望。,1999-2004毛利率37.0/10.0/7.8/4.9/5.2/5.0%；2004营收36.3亿对净利0.39亿；BPS 1.92
600779,2004,2005-04-30,boundary_pending,fin,制造业-酒、饮料和精制茶制造业｜四川｜白酒生产与包装材料,2003年亏损1.77亿（ROE −16.2%）、2002年ROE仅1.3%，营收由2000年12.8亿降至2004年7.9亿（降38%）；毛利率虽在2004年回升至57.6%但规模持续收缩、净利九年由0.29亿仅增至0.70亿。行业非绝望。,2001-2004 ROE 19.9/1.3/−16.2/6.7%；净利1.57/0.15/−1.77/0.70亿；营收11.4/10.5/9.2/7.9亿
600991,2004,2005-04-30,boundary_pending,boundary,制造业-汽车制造业｜湖南｜中高档轻型越野汽车整车制造,2001-2002两年营收字段缺失、仅有净利；2003年ROE 41.6%后2004年即降至9.6%、净利由3.48亿降至1.30亿（降63%），毛利率同期由22.7%降至20.0%。数据不完整且上市当年回报即腰斩，无法判断其常态水平。按§5.4.1第6条判boundary。,2001-2002营收字段缺失；2003→2004净利3.48→1.30亿、ROE 41.6→9.6%；BPS 2.88→5.05
600976,2004,2005-04-30,boundary_pending,fin,批发和零售业-批发业｜湖北｜药品与医疗器械生产经营,毛利率四年45.4~55.8%尚可，但ROE四年仅5.2~10.7%且2004年降至5.2%；营收四年由2.9亿仅增至5.3亿、净利由0.22亿仅增至0.28亿，2004年募资使BPS由6.33升至8.81后回报进一步摊薄。规模与回报双弱。行业非绝望。,2001-2004毛利率51.1/55.8/47.5/45.4%；ROE 10.3/10.7/9.8/5.2%；净利0.22/0.25/0.24/0.28亿
600594,2004,2005-04-30,boundary_pending,boundary,制造业-医药制造业｜贵州｜药品生产与销售,毛利率四年由41.7%单调升至69.9%（升28.2pp），在制造业中属罕见的持续扩张形态；但2004-03才上市满0年、可比历史仅四年，且ROE由52.6%降至13.6%系募资使BPS由3.82跳至7.58所致，摊薄后的稳态回报无数据验证，净利四年仅由0.34亿增至0.56亿。按§5.4.2(a)与§5.4.1第4条判boundary，待再积累两个年度。,2001-2004毛利率41.7/41.9/54.5/69.9%；ROE 52.6/43.2/33.5/13.6%；BPS 1.76/2.73/3.82/7.58
000619,2004,2005-04-30,boundary_pending,fin,制造业-橡胶和塑料制品业｜安徽｜住宅室内装饰装修与工程建设,毛利率由1999年55.1%崩至2004年7.5%（五年降47.6pp）、ROE由57.9%崩至4.6%；营收虽由0.4亿暴增至34.2亿但净利2003-2004两年停在0.58亿。业务由高毛利小规模转为低毛利大规模，原有定价权已完全消失。行业非绝望。,1999-2004毛利率55.1/18.9/25.9/22.8/8.7/7.5%；ROE 45.9/57.9/19.8/4.8/4.6%；净利0.11/0.56/1.88/1.87/0.58/0.58亿
600824,2004,2005-04-30,boundary_pending,fin,批发和零售业-零售业｜上海｜国内贸易与自有房屋租赁,营收九年由4.8亿仅增至5.2亿几近停滞，ROE五年仅6.5~9.0%；毛利率虽由20.1%升至50.9%（业务由商品零售转向物业租赁）但净利九年由0.34亿仅增至0.63亿。规模与回报均无起色。行业非绝望。,1996-2004营收4.8/5.3/5.5/5.6/6.0/7.3/4.6/4.5/5.2亿；ROE 8.9/—/9.0/7.8/6.5/7.0/8.5%
000931,2004,2005-04-30,boundary_pending,fin,制造业-医药制造业｜北京｜高新技术产品开发与项目投资,2002年ROE −11.7%、2003年亏损6.02亿（ROE −52.3%），2004年恢复也仅6.0%；营收由2001年19.1亿降至2003年6.0亿后回升至13.2亿。连续两年巨亏且业务规模剧烈波动。行业非绝望故不判garbage。,2002-2004 ROE −11.7/−52.3/6.0%；2003净利−6.02亿；营收19.1/—/6.0/13.2亿
600054,2004,2005-04-30,boundary_pending,boundary,水利、环境和公共设施管理业｜安徽｜名胜风景区管理与客运索道经营,名胜景区与索道经营权属区位独占且绝对不可复制（同一山体不会有第二条索道），毛利率1996-1997曾达90%以上；但ROE 2000-2004五年仅−8.4%~6.5%、2003年亏损0.41亿、2004年仅0.6%。**独占资源完全未转化为股东回报**，按§5.4.2须通过资本复制测试而回报层面不成立。按§5.4.1第6条判boundary。,1996-2004毛利率90.3/90.7/50.5/52.2/49.4/47.1/41.2/34.1/47.4%；ROE 11.9/—/6.5/6.3/−1.3/−8.4/0.6%
600963,2004,2005-04-30,boundary_pending,fin,制造业-造纸和纸制品业｜湖南｜纸浆纸制品与纤维素纤维制造,毛利率四年20.3~25.4%属造纸常态，ROE由29.8%降至8.5%；2004年募资使BPS由2.85跳至5.31后回报即腰斩，净利四年由0.58亿原地未动。造纸产能由资金复制。且2004-05上市满0年。行业非绝望。,2001-2004毛利率20.7/25.4/22.5/20.3%；ROE 29.8/19.4/17.0/8.5%；净利0.58/0.47/0.47/0.58亿
000839,2004,2005-04-30,boundary_pending,fin,信息传输业-软件和信息技术服务业｜北京｜基础电信与增值电信业务,毛利率由1996年59.6%降至2004年41.9%、ROE由2000年18.1%降至2004年7.6%；营收九年由3.4亿增至17.8亿而净利由0.86亿仅增至2.16亿，2002年后ROE持续低于8.1%。电信资质未转化为可持续回报。行业非绝望。,1998-2004 ROE 16.2/—/18.1/13.6/8.1/7.0/7.6%；毛利率46.6/51.4/48.8/47.5/29.2/27.6/41.9%
002005,2004,2005-04-30,boundary_pending,fin,制造业-电气机械和器材制造业｜安徽｜家用电器与电动器具制造,毛利率四年由28.6%降至16.1%（降12.5pp）、ROE由59.8%崩至9.4%、2004年净利较2003年下降51%；小家电无准入门槛，2004年募资使BPS由3.20跳至7.28后回报即崩塌。且2004-06上市满0年。行业非绝望。,2001-2004毛利率25.4/28.6/21.8/16.1%；ROE 59.8/53.3/33.3/9.4%；净利0.46/0.72/0.68/0.33亿
000916,2004,2005-04-30,boundary_pending,boundary,交通运输业-道路运输业｜北京｜收费公路投资建设与经营,收费路权属特许经营、区位独占，毛利率九年稳定在58.1%~71.9%；但ROE五年仅5.8~10.8%，与本批及2002-2003批次共十家路产公司形态完全一致——壁垒真实而重资本属性把股东回报锁在低位。按§5.4.1第4条存疑不放入。,1996-2004毛利率58.2/58.1/64.1/64.7/71.9/71.3/68.0/63.1/68.3%；ROE 10.8/5.8/6.2/6.0/8.1%
000878,2005,2006-04-30,boundary_pending,fin,制造业-有色金属冶炼和压延加工业｜云南｜有色与贵金属生产加工,毛利率2001-2005长期在8.0%~9.2%的极低区间、十年由17.2%降至8.9%，说明其业务以冶炼加工费为主而非资源；2002年ROE低至2.6%，2005年ROE 21.4%的跳升由营收翻倍（71.9→134.0亿）带来而毛利率同时微降。规模放大而单位盈利不变，无定价权。行业非绝望。,1996-2005毛利率17.2/15.9/10.6/14.8/12.9/8.0/9.2/9.0/8.7/8.9%；ROE 2.6/5.3/11.7/21.4%
