security_code,security_name,quality_tier,carrier,carrier_fact,replication_test,quant_support,quant_note,peer_anchor,erosion,erosion_path,verdict,confidence,reason,sources,evidence_status,industry,roe_median,roe_pctl_median,roe_years_ge15,_batch
300573,兴齐眼药,L2,稀缺资源,0.01% 硫酸阿托品 2024-03 国内首家获批，2026-01 再获 0.02%/0.04% 规格，截至 2026-01 仍为国内唯一获批；但兆科眼科 0.01% ANDA 2025-01 受理、0.02% NDA 2025-07 受理，恒瑞 HR19034 上市申请 2025-02 受理，欧康维视/齐鲁/莎普爱思在临床；2024 滴眼剂收入 13.7 亿（+106%）；2026-09 是否已有第二家获批未核实、不改变判定,doubtful,partial,ROE 中位 14.5、最低 2.5（2018）、≥15% 共 3 年（2021/2024/2025），门类分位中位 62；毛利首末五年 73.0→78.7；归母 CAGR 41.3；OCF/NI 中位 1.46,对照我武生物（唯一批文二十年无对手申报）：兴齐的唯一是审评时序，已有两家 NDA/ANDA 受理；对照欧普康视/爱博医疗（近视防控）：十年 ROE 中位相近，无持续超额,n/a,n/a,降 boundary_pending,medium,低浓度阿托品独家系审评时序而非法律排他：恒瑞NDA、兆科ANDA已于2025年受理，资金+审评时间即可复制，眼科渠道锁3-5年可追；ROE≥15%仅2021/2024/2025三年，超额回报未持续。,data/interim/moat_audit_2026-09-07/batch_05_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/300573_兴齐眼药/README.md ; data/archive/completed-queues/evidence_review_log.md ; docs/peer-group-calibration/a-share-chemical-formulation.md ; https://www.thepaper.cn/newsDetail_forward_32325187 ; https://www.jiemian.com/article/12749193.html ; https://pdf.dfcfw.com/pdf/H3_AP202504301665038221_1.pdf,external_verified,制造业,14.49,62.0,3,batch_05.jsonl
600919,江苏银行,L2,牌照渠道,2025 末总资产 4.93 万亿（城商行第一）、营收 879 亿 +8.8%、归母 345 亿 +8.4%、ROE 13.14%、净息差 1.73%、不良率 0.89%（2024 末，连续九年下降）；苏南制造业对公与零售消费贷双轮；未见独有负债端或风控指标领先证据（不良率高于宁波 0.76%、成都 0.68%）,doubtful,no,ROE 中位 13.59、最低 11.91、≥15% 仅 1 年（2015）；门类分位中位 79、≥80 共 5 年；归母 CAGR 13.8%；较招行/宁波/成都十年中位低约 3pp,对照宁波银行（中位 16.64、≥80 分位 10 年）与成都银行（中位 16.63、≥15% 9 年）：江苏在同为区域城商行中回报与稳定性均低一档；同省南京银行/苏州银行竞争，规模第一但非差异化模式；校准文档判为区域 beta 并明确剔除,,,降 boundary_pending,medium,载体只是牌照与苏南区域规模（总资产4.93万亿），不良0.89%弱于宁波/成都；十年ROE中位13.6%、≥15%仅1年，低于招行/宁波/成都约3pp，非系统重要性代表亦非十年franchise最优者，留boundary_pending。,https://finance.sina.com.cn/tech/roll/2026-04-30/doc-inhwfyek6242218.shtml ; https://app.xinhuanet.com/news/article.html?articleId=20260429180afb0eceeb47dbb6dd83fbfa49247b ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; docs/peer-group-calibration/a-share-bank.md ; data/companies/600919_江苏银行/README.md,external_verified,金融业,13.59,79.0,1,batch_12.jsonl
600988,赤峰黄金,L2,成本优势,"2026H1黄金单位营业成本383.44元/克（+20.2%）、单位全维持成本481.45元/克（+35.5%，约2,100美元/盎司），为山金国际164元/克的2.3倍、高于全球AISC均值；境外（老挝/加纳）收入占71%，公司仅称「境内矿山单位成本优于同类平均」；2026H1产量6.15吨(−9%)；2026-03-22实控人拟向紫金矿业转让控制权（国信2026-09-01半年报点评、2026H1经营评述）",doubtful,no,"ROE中位13.96、最低−1.78(2018)、亏损年1、≥15%共4年(2015/2020/2024/2025)；采矿分位中位65、≥80共5年；毛利首末五年27.2→38.2（2025 52.5为金价3,000+美元所致）；经营现金流÷净利中位1.55",山金国际（本批维持，成本164元/克）；紫金矿业（L2，拟成为其控股股东）；中金黄金（boundary）——赤峰成本位置在国内金企中偏高而非「全球低位」,high,权益金/税率/技改推高单位成本（全维持+35%）；海外资源国政治风险；紫金入主后定位与关联安排,降 boundary_pending,high,"「克金成本全球低位」被证伪：2026H1单位营业成本383元/克、全维持481元/克（约2,100美元/盎司），为山金国际164元/克的2.3倍；2025毛利52.5%系金价而非成本位置。资源三项仅储量一项成立，2018曾亏损。",data/interim/moat_audit_2026-09-07/batch_11_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/600988_赤峰黄金/README.md ; docs/peer-group-calibration/a-share-gold.md ; 东财研报库 国信证券 2026-09-01 赤峰黄金半年报点评 AP202609011828885822 ; 东财 F10 经营分析/核心题材（emweb.securities.eastmoney.com/PC_HSF10，2026H1 经营评述与 2025 分部）,external_verified,采矿业,13.96,65.0,4,batch_11.jsonl
601958,金钼股份,L2,稀缺资源,"金堆城钼矿资源量 4.12 亿吨、储量 2.17 亿吨、品位 0.112%、年采 1,298 万吨、剩余可采 32 年；汝阳东沟资源量 4.56 亿吨、品位 0.120%、可采 51 年（2025 年报自有矿山表）；销量约占全球钼市场 13%；2025 分产品毛利：钼炉料 39.74%、钼化工 43.97%、钼金属 46.94%；年报未披露单位成本，无开采总量控制/配额表述",doubtful,no,ROE 中位 4.08、最低 0.26、≥15% 仅 3 年（2023-25）；门类分位中位 29、最低 13、≥80 共 3 年；毛利首末五年 10.9→37.3；营收 CAGR 3.8%；2015-2021 七年 ROE 0.3-4.3%、门类分位 13-31，价格谷底期回报低于采矿业中位；2023 起回报随钼价（2016 约 700 元/吨度→2023-25 数倍）上行,对照紫金矿业（谷底年门类分位最低 68）与陕西煤业（谷底年 ROE 17.9%）：成本曲线左侧的资源股在价格谷底仍高于同业，金钼谷底七年低于门类中位；对照洛阳钼业三道庄钼钨伴生（副产品抵扣）成本位置更优；校准文档「全球相关钼平台」为首轮判断，本轮按三要素复核,,,降 boundary_pending,medium,金堆城为物理锁，但三要素缺两项：无配额；成本曲线未证实——年报不披露单位成本，2015-2021七年ROE 0.3-4.3%、门类分位13-31低于采矿业中位。2023-25 ROE 17-22%由钼价驱动，属景气非壁垒，复制测试存疑。,https://stockmc.xueqiu.com/202604/601958_20260404_V94Q.pdf ; https://stock.stockstar.com/notice/SN2026040300034983.shtml ; https://www.cls.cn/detail/1257171 ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; docs/peer-group-calibration/a-share-rare-small-metals-remaining.md ; data/companies/601958_金钼股份/README.md,external_verified,采矿业,4.08,29.0,3,batch_12.jsonl
603556,海兴电力,L2,客户锁定,载体为海外 AMI 电表渠道与本地化工厂：2025 海外营收 32 亿（占 67%）仅 +5%、海外毛利率 42.9→39.5；国内营收 15.1 亿 −6%、毛利 46.2→36.2（国网南网招标价下调、低价订单占比升）；归母 7.29 亿 −27%；智慧水务毛利 22%、数字能源 1.96%；FY ROE 中位 12.6、≥15% 仅 4 年,doubtful,no,ROE 中位 12.64、最低 6.9（2018）、≥15% 共 4 年；毛利首末五年 43.8→39.0；归母 CAGR 5.3%；经营现金流÷净利中位 0.86；2023-25 ROE 15.7/14.7/10.1 逐年下行，2026H1 4.25,对照威胜信息（ROE 2023-25 18.9/20.4/19.7）、三星医疗（2023-24 18.5/19.6，海外配用电快速放量）、炬华科技（2023-25 18.2/17.4/13.6）：海兴近三年回报低于三家同业，海外渠道优势未转化为高于同业回报,n/a,（非维持，不作提示）已兑现：同业海外跟进压价、国内集采降价、新业务低毛利拖累,降 boundary_pending,medium,载体为海外 AMI 渠道与本地化工厂，属渠道锁；2025 海外收入仅 +5%、毛利 −3.4pt，三星医疗/威胜海外快速跟进，同业 3-5 年可追上；十年 ROE 中位 12.6、近三年 15.7→10.1 低于威胜信息/炬华，无超额回报。,data/interim/moat_audit_2026-09-07/batch_08_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/603556_海兴电力/README.md ; data/archive/completed-queues/evidence_review_log.md ; https://m.xwboo.com/news/detail-243119.html ; https://finance.sina.cn/stock/ssgs/2026-05-27/detail-inhzivfk8378220.d.html ; docs/peer-group-calibration/a-share-instruments.md ; data/raw/financials/2023-12-31.csv..2025-12-31.csv（威胜信息 688100/三星医疗 601567/炬华 300360 ROE）,external_verified,制造业,12.64,69.0,4,batch_08.jsonl
603605,珀莱雅,L2,品牌定价权＋渠道运营（线上）,2024 年首家营收破百亿的国货美妆；2025 营收 105.97 亿(−1.7%)、归母 14.98 亿(−3.5%)为上市以来首降，主品牌 76.89 亿(−10.4%)，毛利 73%。同期上美股份营收 91.78 亿(+35.1%)、韩束 73.6 亿(+31.6%)，韩束全品类 GMV 居国货第一（新华网 2026-04、观察者网 2026-03、腾讯新闻 2026-01）,doubtful,yes,ROE 中位 25.95、最低 18.28、≥15% 共 11/11 年；门类分位中位 91；毛利首末五年 63.1→70.1；归母 CAGR 26.4%；经营现金流÷净利中位 1.23,对照韩束/上美：2023-25 三年借抖音由约 30 亿做到 73.6 亿并以 GMV 反超，说明渠道运营型份额 3 年可被追上；对照贝泰妮/上海家化：品牌位次同样在 3-5 年内被替换。珀莱雅 ROE 仍高于上述同业，但载体属品牌渠道锁最弱一级,high,抖音渠道红利转向韩束等新对手；主品牌收入下滑；大单品依赖,降 boundary_pending,medium,载体为品牌+线上渠道运营（最弱一级锁）。上美/韩束 2023-25 三年营收增至 91.8 亿、GMV 反超，珀莱雅 2025 主品牌−10.4%、营收首降：同业 3 年可追上，复制测试存疑。十年 ROE 26% 是事实但不抵消可复制性。,data/interim/moat_audit_2026-09-07/PROTOCOL.md ; data/interim/moat_audit_2026-09-07/batch_09_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/603605_珀莱雅/README.md ; docs/peer-group-calibration/a-share-daily-chemicals.md ; https://www.news.cn/fashion/20260424/affedc5841ef4e2d8f788de2e39795df/c.html ; https://www.guancha.cn/economy/2026_03_31_812004.shtml ; https://news.qq.com/rain/a/20260130A049L400 ; https://finance.sina.com.cn/cj/2026-04-21/doc-inhvhmie4971809.shtml,external_verified,制造业,25.95,91.0,11,batch_09.jsonl
603979,金诚信,L2,成本优势＋客户锁定,2025 营收 138.9 亿：矿山资源开发 69.9 亿（50.3%，毛利 44.67%）、矿山服务 66.1 亿（47.6%；采矿运营管理毛利 24.3%、矿山工程建设 16.5%），境外收入 77.4%；Lonshi 铜矿东区探获铜金属 104 万吨、品位 3.99%，西区达产 4 万吨/年、东西区合计规划 10 万吨/年；无配额类稀缺要素；矿服主要客户紫金/五矿自身具备自建采掘队伍的能力与资金,doubtful,no,ROE 中位 8.34、最低 4.74、≥15% 共 3 年（2023-25）；门类分位中位 58、≥80 共 3 年；毛利首末五年 26.2→29.9；营收 CAGR 18.2%、归母 27.6%；2015-2022 八年 ROE 4.7-10.7%、门类分位 40-64（矿服为主时期无超额回报），2023 起随 Lonshi 投产与铜价上行；经营现金流÷净利中位 1.28,对照紫金/洛阳钼业：储量不在同一量级（Lonshi 铜 104 万吨对紫金资源量 1.097 亿吨）；对照中材国际（同为承包商型载体）：中材全球水泥工程约三分之二份额，金诚信矿服无主导份额；对照广东宏大：有民爆产能许可法律锁，金诚信无对应物；校准文档直接观察为首轮判断,,,降 boundary_pending,medium,矿服端为能力锁：2015-2022八年ROE 4.7-10.7%、门类分位40-64，未转化为超额回报，买方紫金/五矿可自建；自有矿缺稀缺/配额、储量中等（Lonshi铜104万吨）。2023-25 ROE上行系投产叠加铜价，复制测试存疑。,https://paper.cnstock.com/html/2026-04/28/content_2207527.htm ; http://dataclouds.cninfo.com.cn/shgonggao/hsomarket/2026/20260427/717ecfb72b594695a82ec559561770f4.PDF ; https://m.mysteel.com/a/24120516/52F379BE686E3B82_abc.html ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; docs/peer-group-calibration/a-share-professional-engineering.md ; data/companies/603979_金诚信/README.md,external_verified,采矿业,8.34,58.0,3,batch_12.jsonl
688100,威胜信息,L2,认证锁定（国网/南网供应商资质）＋集采份额领先,2024 年报：国网/南网总部用电信息采集类设备集采中标超 7.7 亿元、份额行业第一；通信芯片与模块收入 7.76 亿占 28.4%；2025 年报通信模块毛利 44.9%、第一大客户占收入 30.8%、前五大 67%；HPLC 芯片层由国网系智芯微等占第一梯队；2026H1 营收 −22%、归母 −34% 与炬华同幅（2024/2025 年报全文、格隆汇 HPLC 芯片行业分析）,doubtful,no,ROE 中位 14.56、最低 9.27、≥15% 共 4/10 年（2016-22 无一年≥15.1%，2023-25 为 18.9/20.4/19.7）；门类分位中位 64；毛利首末五年 32.4→38.5；归母 CAGR 26.5%；经营现金流÷净利中位 0.78；近三年回报抬升与炬华、海兴同步，非高于同业,对照炬华科技/海兴电力（电表与采集同业）：2023-25 ROE 约 18-20% 与威胜相当，威胜十年中位 14.6% 不高于同业；对照鼎信通讯（2024 被国网暂停中标）：资质可被取消也可被新供应商取得；对照东软载波（HPLC 芯片，ROE 个位数）,n/a,,降 boundary_pending,medium,载体为国网/南网供应商资质与集采份额第一，但招标制下买方分标、无定价权，资质 2-3 年可取得（多家已具备、鼎信可被停标），复制测试存疑；十年 ROE 中位 14.6%、2016-22 无一年≥15%，未持续高于炬华/海兴。,data/interim/moat_audit_2026-09-07/PROTOCOL.md ; data/interim/moat_audit_2026-09-07/batch_09_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/688100_威胜信息/README.md ; docs/peer-group-calibration/a-share-industry-application-software.md ; data/archive/completed-queues/evidence_review_log.md ; http://dataclouds.cninfo.com.cn/shgonggao/2025/2025-02-28/c5c031d5f50a11ef8c63fa163e957f7a.pdf ; https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=688100&id=11974856 ; https://m.gelonghui.com/p/1634293,external_verified,制造业,14.56,64.0,4,batch_09.jsonl
688256,寒武纪,L2,稀缺资源,稀缺来自出口管制而非公司独占：2025 国产 AI 芯片 1.65 亿颗中昇腾 8120 万颗约 50%，寒武纪约 1160 万颗约 3%（与百度同级，低于平头哥 6.6%）；摩尔线程/沐曦/壁仞已上市融资进入；客户高度集中,doubtful,no,8 年 ROE 中位 −13.0、最低 −39.3、≥15% 仅 2025 一年（27.0）；亏损 7 年；毛利首末五年 84.0→61.8，2025 为 55.2；OCF/NI 中位 −0.24,对照海光信息：x86/DCU 生态更全、已连续盈利；对照华为昇腾：国产训练芯片主导者、出货约为寒武纪 7 倍；寒武纪为第二梯队且非唯一量产者,n/a,昇腾生态压制；摩尔线程/沐曦/壁仞携资入场；英伟达特供版回归；客户集中与备货占款,降 boundary_pending,medium,稀缺由出口管制造成、不专属于公司：昇腾占国产出货约 50%，寒武纪约 3%，摩尔线程/沐曦/壁仞携资入场；八年七亏、OCF/NI −0.24、2025 单年盈利依赖集中客户，客户集中口径下无稳定 ROE。,data/interim/moat_audit_2026-09-07/batch_01_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/688256_寒武纪/README.md ; docs/peer-group-calibration/a-share-integrated-circuit.md ; https://finance.sina.com.cn/roll/2026-05-14/doc-inhxvihv4081907.shtml ; https://36kr.com/p/3767894822925058,external_verified,信息传输、软件和信息技术服务业,-13.02,8.0,1,batch_01.jsonl
688630,芯碁微装,L2,成本优势＋客户锁定,港交所聆讯材料：按 2025 收入为全球最大 PCB 直接成像设备商，份额 18.8%，前五合计 59.1%；全球直写光刻设备排名第四、份额 9.4%；2025 PCB 系列收入 10.8 亿(76.7%)、泛半导体 2.3 亿；奥宝(KLA)/Screen/江苏影速/大族均供 LDI,doubtful,no,FY2017-2025 ROE 中位 13.6、≥15% 3 年（2018-20），2021-25 为 13.7/13.6/12.2/7.9/13.3；分位中位 74；毛利 49.0→40.9（2025 40.2）；营收 CAGR 68%；OCF/NI 中位 −0.29；2026H1 +69%/+98% 为 AI PCB 扩产景气，毛利 43% 未随景气抬升,对照柏楚电子（激光切割控制份额约九成、ROE 中位 20、毛利 78%）：同列专用设备垄断族，但芯碁全球份额仅 18.8%、五家分食、毛利 40% 且十年下行 9pp，不同级,high,PCB 设备资本开支周期；奥宝/影速/大族价格竞争（毛利 49→40）；泛半导体验证期,降 boundary_pending,medium,全球 PCB 直接成像份额 18.8% 居第一但前五分食 59%，奥宝/Screen/影速/大族皆可替代；毛利十年 49→40%、ROE 五年<15%、OCF/NI 中位 −0.29，2026H1 高增为 AI PCB 景气。,data/interim/moat_audit_2026-09-07/batch_10_input.json ; data/companies/688630_芯碁微装/README.md ; https://app.myzaker.com/news/article.php?pk=6a2a54348e9f097eb6575ad4 ; https://finance.sina.com.cn/stock/relnews/cn/2026-07-06/doc-inifwmvs1878688.shtml,external_verified,制造业,13.64,74.0,3,batch_10.jsonl
