security_code,security_name,exchange,board,industry,listing_date,round1_attention_class,round1_attention_reason,round1_note,round1_reviewed_at_utc,prior_final_decision,prior_watch_selection_route,prior_decision_reason,prior_quality_tier,prior_strategy_tag,prior_tier_reason,prior_valuation_tier,prior_valuation_reason,prior_core_pool_eligible,decision_log_entries,decision_log_last_at_utc
300012,华测检测,SZSE,chinext,M 科研服务,2009-10-30,boundary_pending,2026H1 中报核对（2026-08-23）：营收 34.29 亿(+15.9%)、归母 5.64 亿(+20.6%)、ROE 7.1%（25H1 6.9%）、毛利 49.4%（25H1 49.6%）；与 07 月预告「略增」一致（预告 20~22%，实际 21%）——H1 +16%/+21%、ROE 7.1%，连续三年 ROE >18% 触发未满足；维持 boundary_pending。前判（2025年报+26Q1+中报预告，2026-08-09）：第三方检测国内龙头，实验室网络与 CMA/CNAS 资质构成一定壁垒，25年报 ROE14.0%、毛利48.6%；但与 SGS/BV 规模差距大，国内各地国资检测机构分流，ROE 未达超额回报水平,,2026-08-23T00:00:00+00:00,watch,direct_watch,Retained. 华测检测: 华测检测是国内第三方检测认证龙头之一，服务覆盖消费品、工业品、生命科学、贸易保障、绿色低碳和数字认证等多个行业，具备全球服务网络、CNAS/CMA/CCC/欧盟NB等授权以及大量客户报告。其规模、品牌、公信力和多行业交叉销售显著强于普通区域检测机构。 triage 54.66; moat 49.26; technology 46.33; market 72.59; quality 60.68; governance 69.32.,,,,,,,126,2026-08-09T22:17:00+00:00
300013,新宁物流,SZSE,chinext,G 运输仓储,2009-10-30,boundary_pending,营收 7.2亿、毛利 9.0%；ROE18-25 -40/-35/-108/-158/-8/-14，其中 6 年为负,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300014,亿纬锂能,SZSE,chinext,C 制造业,2009-10-30,boundary_pending,2026H1 中报核对（2026-08-23）：营收 456.91 亿(+62.2%)、归母 33.01 亿(+105.7%)、ROE 7.2%（25H1 4.2%）、毛利 14.3%（25H1 17.3%）；与 07 月预告「预增」一致（预告 95~110%，实际 106%）——同业对照结论不变；维持 boundary_pending。前判（2025年报+26Q1+中报预告，2026-08-09）：动力与储能电池二线龙头，25年报 ROE10.5%、毛利16.2%；与宁德时代在技术代际、客户结构与成本上差距明显,,2026-08-23T00:00:00+00:00,watch,direct_watch,"Updated to watch after 2026H1 preannouncement and reputable broker estimates showed strong deducted-profit growth and forward PEG around 0.3-0.5; retained as weak L2/boundary quasi-core, not CATL/BYD-level core leader.",,,,,,,125,2026-08-09T22:17:00+00:00
300015,爱尔眼科,SZSE,chinext,Q 卫生,2009-10-30,worth_attention,L2 层，多年 ROE 结构稳定或上升，2025年报与2026Q1 未见护城河损坏,防3.1 ROE 检验通过；维持在池,2026-08-09T00:00:00+00:00,watch,direct_watch,"Retained. 爱尔眼科: Direct watch: Aier is the strongest ophthalmology hospital chain platform, with national specialist network, doctor/training systems, brand recognition, acquisition/integration playbook, and repeatable hospital operating model. triage 68.14; moat 61.67; technology 69.60; market 77.42; quality 74.33; governance 67.60. Special dimension: 眼科专科连锁龙头.",L2,C-GARP成长型,,高估,眼科连锁龙头规模与分级连锁体系不变，PE/PB处5年1.1%分位（自45x中位深度消化）；但FY2025归母-8.9%（扣非+1.4%）显示消费医疗弱周期压制增长中枢，26E+17%修复刚起步（Q1+12.5%），PEG约1.5无折扣。历史最低分位与增长中枢下移相抵，定中性；屈光量价回升趋势确认后上调复核。,yes,226,2026-08-23T21:38:14+00:00
300016,北陆药业,SZSE,chinext,C 制造业,2009-10-30,boundary_pending,营收 12.1亿、毛利 45.8%；ROE18-25 13/26/11/7/1/-4/1/5，近三年中位 0.8%,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300017,网宿科技,SZSE,chinext,I 信息技术,2009-10-30,boundary_pending,2026H1 中报复核（2026-08-23）：营收 23.18 亿(-1.4%)、归母 3.48 亿(-6.6%)、ROE 3.2%（25H1 3.7%）、毛利 35.9%（25H1 33.4%）——H1 ROE 折年约 6.5% 仍低于 10%，回报不足结论不变；维持 boundary_pending。前判（2025年报+2026Q1，2026-08-10）：营收 46.6亿、毛利 35.5%；ROE18-25 10/0/3/2/2/7/7/8，近三年中位 7.0%,边缘安全、算力分发或绿色数据中心形成高毛利收入和客户锁定后复核,2026-08-23T00:00:00+00:00,watch,direct_watch,Retained. 网宿科技: A股少数具备全球CDN、边缘计算、云分发、云安全、云服务和绿色数据中心能力的信息基础设施平台；CDN价格竞争真实存在，但全球节点、调度系统、客户接入、边缘安全和长期运维经验不是单纯资金短期可复制。 triage 73.53; moat 69.50; technology 74.25; market 79.50; quality 69.50; governance 72.00.,,,,,,,1,
300018,中元股份,SZSE,chinext,C 制造业,2009-10-30,boundary_pending,2026H1 中报复核（2026-08-23）：营收 2.59 亿(+9.0%)、归母 0.58 亿(-1.3%)、ROE 4.0%（25H1 4.5%）、毛利 48.4%（25H1 51.4%）——H1 ROE 折年约 8.0% 仍低于 10%，回报不足结论不变；维持 boundary_pending。前判（2025年报+2026Q1，2026-08-10）：营收 6.5亿、毛利 48.5%；ROE18-25 -36/5/4/8/1/5/6/10，近三年中位 6.1%,无重大变化则维持,2026-08-23T00:00:00+00:00,,,,,,,,,,0,
300019,硅宝科技,SZSE,chinext,C 制造业,2009-10-30,boundary_pending,2026H1 中报复核（2026-08-23）：营收 17.91 亿(+4.9%)、归母 0.91 亿(-40.8%)、ROE 3.4%（25H1 5.9%）、毛利 17.7%（25H1 21.9%）——三重门槛为年度口径（营收≥30亿且毛利≥35%且八年回报），H1 不改变判定；维持 boundary_pending。前判（2025年报+2026Q1，2026-08-10）：营收 37.5亿、毛利 21.0%；ROE18-25 9/16/21/15/12/14/10/11，近三年中位 10.6%、最低 8.6%——回报结构本身成立，但规模或毛利未达逐家深判门槛,高端电子/新能源胶产品形成持续高毛利、客户认证和现金流后复核,2026-08-23T00:00:00+00:00,watch,direct_watch,Watch. 硅宝科技: 硅宝科技在高端有机硅密封材料、硅烷偶联剂和热熔压敏胶中有规模、技术、客户和应用场景积累，建筑、新能源、电子和汽车用胶需要配方、认证和长期可靠性。 triage 81.55; moat 87.06; technology 89.21; market 91.42; quality 67.25; governance 69.02.,,,,,,,1,
300020,ST银江,SZSE,chinext,I 信息技术,2009-10-30,boundary_pending,营收 1.7亿、毛利 -23.4%；ROE18-25 1/5/5/3/2/-6/-25/-77，其中 3 年为负,整改摘帽,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300021,大禹节水,SZSE,chinext,N 公共环保,2009-10-30,boundary_pending,营收 37.6亿、毛利 21.4%；ROE18-25 7/9/6/8/5/2/4/2，近三年中位 2.5%,运营类收入、现金流、应收和高毛利智慧水利产品连续改善后复核,2026-08-10T00:00:00+00:00,watch,boundary_judged_watch,"Retained. 大禹节水: Boundary watch: water-saving irrigation, smart water conservancy, rural water projects, and water-infrastructure EPC/operation create a differentiated agricultural-water niche. Project cyclicality keeps it boundary. triage 63.32; moat 79.67; technology 48.75; market 71.17; quality 59.67; governance 67.00. Special dimension: 节水灌溉与智慧水利.",,,,,,,1,
300022,吉峰科技,SZSE,chinext,F 批发零售,2009-10-30,boundary_pending,营收 27.7亿、毛利 11.7%；ROE18-25 5/-93/-22/21/13/5/-6/-6，其中 4 年为负,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300024,机器人,SZSE,chinext,C 制造业,2009-10-30,boundary_pending,营收 41.2亿、毛利 12.5%；ROE18-25 7/5/-6/-13/1/1/-4/-9，其中 4 年为负,核心机器人/核心零部件订单、毛利率和现金流证明平台能力后复核,2026-08-10T00:00:00+00:00,watch,direct_watch,"Retained. 机器人: national robotics industrialization platform with industrial, mobile, and special robot history; current weakness does not erase strategic capability. triage 55.55; moat 50.33; technology 56.83; market 60.58; quality 47.83; governance 66.00.",,,,,,,1,
300025,华星创业,SZSE,chinext,I 信息技术,2009-10-30,boundary_pending,营收 5.7亿、毛利 8.6%；ROE18-25 1/-35/-38/-8/3/-4/-13/-29，其中 6 年为负,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300026,红日药业,SZSE,chinext,C 制造业,2009-10-30,boundary_pending,营收 49.4亿、毛利 58.3%；ROE18-25 3/6/8/9/8/6/0/0，近三年中位 0.2%,颗粒集采后盈利中枢验证,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300027,ST华谊,SZSE,chinext,R 文化传播,2009-10-30,boundary_pending,营收 3.1亿、毛利 30.6%；ROE18-25 -13/-52/-27/-8/-44/-52/-55/-172，其中 8 年为负,债务化解与内容盈利验证,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300029,*ST天龙,SZSE,chinext,E 建筑业,2009-12-25,boundary_pending,营收 0.0亿、毛利缺失；可得 ROE 仅 0 年（无）,重整或重组,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300030,阳普医疗,SZSE,chinext,C 制造业,2009-12-25,boundary_pending,2026H1 中报复核（2026-08-23）：营收 2.15 亿(-6.9%)、归母 0.31 亿(+101.8%)、ROE 4.8%（25H1 2.5%）、毛利 47.7%（25H1 41.4%）——H1 盈利 0.31 亿，多年亏损结构不因一期改变；维持 boundary_pending。前判（2025年报+2026Q1，2026-08-10）：营收 4.9亿、毛利 43.0%；ROE18-25 -16/3/18/2/-22/-8/-18/2，其中 4 年为负,无重大变化则维持,2026-08-23T00:00:00+00:00,,,,,,,,,,0,
300031,宝通科技,SZSE,chinext,I 信息技术,2009-12-25,boundary_pending,输送带+游戏出海，25年报 ROE5.3%，双主业无协同,无重大变化则维持,2026-08-09T00:00:00+00:00,,,,,,,,,,0,
300032,金龙机电,SZSE,chinext,C 制造业,2009-12-25,boundary_pending,营收 15.8亿、毛利 15.1%；ROE18-25 -84/3/-18/-9/4/-38/-16/1，其中 5 年为负,重整后主业验证,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300033,同花顺,SZSE,chinext,J 金融业,2009-12-25,worth_attention,2026H1 中报核对（2026-08-23）：营收 26.46 亿(+48.7%)、归母 9.52 亿(+89.8%)、ROE 10.5%（25H1 6.8%）、毛利 89.0%（25H1 86.9%）；与 07 月预告「预增」一致（预告 75~95%，实际 90%）——载体未见破坏，维持 worth_attention。前判（2025年报+26Q1+中报预告，2026-08-09）：金融信息服务与交易终端，25年报 ROE**38.5%**、毛利91.5%；**用户使用习惯与数据接口生态构成强转换成本**（投资者更换终端的迁移成本高），移动端月活居行业第一，AI 投顾具先发数据优势；前瞻侵蚀：收入与市场活跃度强相关（中报预增 75% 即证券市场beta）、券商自有 APP 与东方财富竞争,§5.4.2 事实标准与用户习惯壁垒；资本复制测试通过,2026-08-23T00:00:00+00:00,watch,direct_watch,Watch. 同花顺: 同花顺覆盖行情、资讯、交易系统和金融数据终端，用户习惯、数据服务和券商连接形成较强工作流壁垒。 triage 64.12; moat 70.00; technology 40.00; market 72.50; quality 78.00; governance 67.40.,L2,C-GARP成长型,,高估,流量+AI产品的牛市弹性兑现凶猛（FY2025+75.8%、Q1'26+112.6%），但盈利强beta属性下按成交额中枢归一化的中枢PE约61-78x无支撑，PB40.2处5年90%分位，当前市值已接近bull case 2027合理市值。牛市顶部特征的定价结构，定高估，不入池；与东方财富（中性，中枢PE约30x）的差异在估值倍数而非业务方向。,yes,211,2026-08-23T21:38:14+00:00
300034,钢研高纳,SZSE,chinext,C 制造业,2009-12-25,worth_attention,高温合金军品材料核心(判例10成文列举)，两机与商发上量的材料端独供；2024-25军品去库存拖累为周期扰动，型号资质与定价权未变。（§12.71 复核入池，用户 2026-08-17 裁定）,军品高温合金认证周期极长且型号锁定，测试通过。,2026-08-16T13:41:26+00:00,watch,direct_watch,Watch. 钢研高纳: 钢研高纳处于航空航天高温合金和先进金属材料方向，配方、冶炼、质量体系和军工/航空客户验证壁垒显著，初筛低估其能力。 triage 57.57; moat 50.31; technology 62.70; market 66.79; quality 56.80; governance 67.70.,L3,D-产业链爆发/关键瓶颈型,,高估,§12.71 复核入池，带由 §6.7 六步链落值,yes,197,2026-08-23T21:38:14+00:00
300035,中科电气,SZSE,chinext,C 制造业,2009-12-25,boundary_pending,营收 84.7亿、毛利 16.9%；ROE18-25 11/11/8/16/9/1/7/10，近三年中位 6.6%,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300036,超图软件,SZSE,chinext,I 信息技术,2009-12-25,boundary_pending,营收 15.1亿、毛利 57.9%；ROE18-25 9/11/12/11/-11/5/-6/2，其中 2 年为负,平台订阅/产品化收入、现金流和客户迁移成本持续提升后复核,2026-08-10T00:00:00+00:00,watch,boundary_judged_watch,Retained after boundary review. 超图软件: GIS platform software leader; retained narrowly because spatial-data engines and government/enterprise embeddedness create a distinct vertical platform. triage 63.02; moat 58.12; technology 62.21; market 66.17; quality 66.52; governance 67.95.,,,,,,,1,
300037,新宙邦,SZSE,chinext,C 制造业,2010-01-08,boundary_pending,2026H1 中报核对（2026-08-23）：营收 74.63 亿(+75.7%)、归母 9.84 亿(+103.3%)、ROE 8.8%（25H1 4.8%）、毛利 23.9%（25H1 25.1%）；与 07 月预告「预增」一致（预告 100~113%，实际 103%）——位置与回报结构结论不变；维持 boundary_pending。前判（2025年报+26Q1+中报预告，2026-08-09）：电解液+氟化工（含数据中心浸没式冷却液），25年报 ROE10.7%、毛利24.3%；氟化液是稀缺产品但占比仍低，电解液价格战拖累整体,,2026-08-23T00:00:00+00:00,watch,boundary_judged_watch,Retained. 新宙邦 is not kept as a smaller 天赐; it is kept as a specialty-chemistry and additives platform. The margin profile supports that this is not merely a low-value business that larger peers ignore.,,,,,,,126,2026-08-09T22:17:00+00:00
300039,上海凯宝,SZSE,chinext,C 制造业,2010-01-08,boundary_pending,营收 11.5亿、毛利 80.7%；ROE18-25 9/10/4/18/21/9/4/9，近三年中位 8.5%,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300040,九洲集团,SZSE,chinext,D 水电煤气,2010-01-08,boundary_pending,营收 14.5亿、毛利 27.4%；ROE18-25 2/3/3/7/5/3/-21/2，近三年中位 1.7%,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300041,回天新材,SZSE,chinext,C 制造业,2010-01-08,boundary_pending,2026H1 中报复核（2026-08-23）：营收 23.66 亿(+9.1%)、归母 1.67 亿(+17.1%)、ROE 5.3%（25H1 5.0%）、毛利 23.1%（25H1 22.5%）——H1 ROE 折年约 10.5% 有改善，但近三年中位口径未变，待 2026 年报复核；维持 boundary_pending。前判（2025年报+2026Q1，2026-08-10）：营收 44.4亿、毛利 23.6%；ROE18-25 7/9/12/11/12/11/4/8，近三年中位 7.5%,高端替代验证后复核,2026-08-23T00:00:00+00:00,watch,boundary_judged_watch,Watch. 回天新材: 回天新材是胶粘新材老牌企业，产品进入新能源、大交通、通信电子和航空航天等高验证场景，虽不及硅宝清晰但有独立观察价值。 triage 52.92; moat 47.42; technology 54.79; market 68.91; quality 54.20; governance 66.21.,,,,,,,1,
300042,朗科科技,SZSE,chinext,C 制造业,2010-01-08,boundary_pending,闪存专利授权+存储产品，核心专利已陆续到期，中报净利+632%系存储涨价,实质主业重建,2026-08-09T00:00:00+00:00,,,,,,,,,,0,
300043,星辉娱乐,SZSE,chinext,I 信息技术,2010-01-20,boundary_pending,营收 20.9亿、毛利 57.6%；ROE18-25 9/9/1/-25/-16/1/-27/19，其中 3 年为负,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300044,*ST赛为,SZSE,chinext,I 信息技术,2010-01-20,boundary_pending,营收 1.3亿、毛利 34.7%；ROE18-25 3/-10/-29/-33/-25/-23/-133，其中 6 年为负,重整或重组,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300045,华力创通,SZSE,chinext,C 制造业,2010-01-20,boundary_pending,营收 7.8亿、毛利 29.7%；ROE18-25 7/-8/2/-14/-7/1/-9/-4，其中 5 年为负,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300046,台基股份,SZSE,chinext,C 制造业,2010-01-20,boundary_pending,2026H1 中报复核（2026-08-23）：营收 2.19 亿(+22.2%)、归母 0.34 亿(-15.4%)、ROE 2.9%（25H1 3.5%）、毛利 25.7%（25H1 29.8%）——H1 ROE 折年约 5.8% 仍低于 10%，回报不足结论不变；维持 boundary_pending。前判（2025年报+2026Q1，2026-08-10）：营收 3.6亿、毛利 28.8%；ROE18-25 10/-29/5/5/2/3/2/4，近三年中位 2.9%,高端功率模块、新能源或电网客户突破并形成高毛利收入后复核,2026-08-23T00:00:00+00:00,watch,boundary_judged_watch,Watch. 台基股份: 台基股份在大功率晶闸管和模块市场有长期销量领先、前中后道能力和客户网络；但应用更偏工业传统场景，技术稀缺性弱于派瑞。 triage 58.73; moat 53.00; technology 69.00; market 45.00; quality 56.40; governance 69.80.,,,,,,,1,
300047,天源迪科,SZSE,chinext,I 信息技术,2010-01-20,boundary_pending,2026H1 中报复核（2026-08-23）：营收 46.75 亿(+12.7%)、归母 0.33 亿(-5.7%)、ROE 1.0%（25H1 1.1%）、毛利 7.0%（25H1 8.6%）——H1 ROE 折年约 2.0% 仍低于 10%，回报不足结论不变；维持 boundary_pending。前判（2025年报+2026Q1，2026-08-10）：营收 93.8亿、毛利 7.7%；ROE18-25 7/4/4/1/1/1/1/1，近三年中位 0.9%,无重大变化则维持,2026-08-23T00:00:00+00:00,,,,,,,,,,0,
300048,合康新能,SZSE,chinext,C 制造业,2010-01-20,boundary_pending,营收 74.5亿、毛利 9.4%；ROE18-25 -10/1/-26/3/1/-12/1/4，其中 3 年为负,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300049,福瑞医科,SZSE,chinext,C 制造业,2010-01-20,boundary_pending,营收 16.0亿、毛利 75.0%；ROE18-25 2/3/5/7/6/7/7/8，近三年中位 7.1%,Echosens利润持续释放与MASH商业化兑现后升级复核,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300050,世纪鼎利,SZSE,chinext,I 信息技术,2010-01-20,boundary_pending,2026H1 中报复核（2026-08-23）：营收 1.36 亿(+6.1%)、归母 0.06 亿(-30.8%)、ROE 1.4%（25H1 2.2%）、毛利 29.7%（25H1 29.9%）——H1 盈利 0.06 亿，多年亏损结构不因一期改变；维持 boundary_pending。前判（2025年报+2026Q1，2026-08-10）：营收 2.9亿、毛利 27.9%；ROE18-25 2/-18/1/-81/-43/-37/-17/4，其中 5 年为负,无重大变化则维持,2026-08-23T00:00:00+00:00,,,,,,,,,,0,
