market_type,market_label,security_code,security_name,listed_company_name,exchange,industry,peer_groups,final_decision,watch_selection_route,decision_sources,prior_preliminary_attention,decision_reason,capability_assessment,calibrated_standard_implication,triage_score,triage_decision,business_moat_score,technology_barrier_score,market_position_score,business_quality_score,operating_quality_score,industry_outlook_score,governance_risk_score,cyclicality_profile,compounding_profile,source_urls,decided_at_utc,source_decision_files
A_SHARE,A股,603051,鹿山新材,广州鹿山新材料股份有限公司,SSE,制造业,基础化工-化学制品-塑料制品,watch,boundary_judged_watch,analyst_company_by_company_review,reject,"Watch. 鹿山新材: retained for functional polyolefin hot-melt adhesive materials, PV encapsulation films and optical adhesive-film capability. triage 54.61; moat 55.47; technology 62.00; market 60.31; quality 37.25; governance 69.56.","retained for functional polyolefin hot-melt adhesive materials, PV encapsulation films and optical adhesive-film capability","Plastic-products review should be material-capability first: special polymers, functional films, PI films, certified components, and customer-qualified niches can be retained, while ordinary packaging and generic modified plastics should be rejected even if first-pass scores are high.",54.61,reject,55.47,62.00,60.31,37.25,45.31,42.00,69.56,commodity_cycle,low_compounding,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603051;https://www.cnlushan.com | https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH603051;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603051.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603051.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-06-10T00:00:00+00:00,data/processed/a_share_plastic_products_peer_group_decisions.csv
A_SHARE,A股,603191,望变电气,重庆望变电气(集团)股份有限公司,SSE,制造业,电气设备-输变电设备-其他输变电设备,watch,boundary_judged_watch,analyst_company_by_company_review,reject,Retained after boundary review. 望变电气: Boundary watch: transformers plus silicon steel/non-crystalline materials create some vertical integration and materials leverage. It remains boundary because leadership versus larger transformer peers is uncertain. triage 54.59; moat 52.04; technology 55.19; market 61.73; quality 51.33; governance 66.33. Special dimension: 变压器与电工钢/非晶材料.,Boundary watch: transformers plus silicon steel/non-crystalline materials create some vertical integration and materials leverage. It remains boundary because leadership versus larger transformer peers is uncertain.,"Boundary retention requires a differentiated high-voltage switchgear, grid-protection, insulation, power-electronics, renewable transformer, special cable/component, or smart-distribution niche not already fully covered by a stronger retained peer.",54.59,reject,52.04,55.19,61.73,51.33,41.44,54.00,66.33,capex_cycle,selective_compounding,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH603191;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603191.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603191.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:22:57+00:00,data/processed/a_share_power_transmission_equipment_peer_group_decisions.csv
A_SHARE,A股,603610,麒盛科技,麒盛科技股份有限公司,SSE,制造业,轻工制造-家具-家具制造,watch,boundary_judged_watch,analyst_company_by_company_review,reject,Retained after boundary review. 麒盛科技: global electric-bed and smart-sleep manufacturer with high exported volume and specialized product know-how triage 54.59; moat 44.64; technology 60.47; market 58.99; quality 57.59; governance 68.85.,global electric-bed and smart-sleep manufacturer with high exported volume and specialized product know-how,"Boundary-retain global ergonomic seating, smart sleep, or cross-border furniture platforms only when category leadership or international supply-chain/customer evidence is visible.",54.59,reject,44.64,60.47,58.99,57.59,55.03,52.00,68.85,unclear_cycle_with_possible_innovation_tailwind,selective_compounding,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603610;https://www.keeson.com | https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH603610;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603610.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603610.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-06-09T14:34:01+00:00,data/processed/a_share_furniture_manufacturing_peer_group_decisions.csv
A_SHARE,A股,688383,新益昌,深圳新益昌科技股份有限公司,SSE,制造业,机械设备-专用设备-其他专用机械,watch,boundary_judged_watch,analyst_company_by_company_review,reject,"Retained after boundary review. 新益昌: Boundary watch: die bonding, aging test, and packaging equipment require motion control, vision, and process parameters. LED/capacitor position is visible, while semiconductor expansion still needs proof. triage 54.57; moat 45.84; technology 63.30; market 47.97; quality 47.79; governance 66.29. Special dimension: LED/电容/半导体封装设备.","Boundary watch: die bonding, aging test, and packaging equipment require motion control, vision, and process parameters. LED/capacitor position is visible, while semiconductor expansion still needs proof.","Boundary retention requires a specific niche moat, scarce qualification, validated process know-how, strong normalized margin potential, or cross-industry capability not already covered by a clearly stronger peer.",54.57,reject,45.84,63.30,47.97,47.79,32.38,72.00,66.29,structural_growth_with_manufacturing_cycle,scale_and_process_compounding,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH688383;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688383.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688383.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:09:01+00:00,data/processed/a_share_other_special_machinery_peer_group_decisions.csv
A_SHARE,A股,600378,昊华科技,昊华化工科技集团股份有限公司,SSE,制造业,基础化工-化学制品-其他化学制品,watch,direct_watch,analyst_company_by_company_review,reject,Watch. 昊华科技: 昊华科技处在高端氟材料、电子化学品、航空化工和特种材料体系中，技术来源、资质和客户应用场景强于普通化工产能。 triage 54.56; moat 48.78; technology 53.39; market 74.90; quality 58.09; governance 67.42.,昊华科技处在高端氟材料、电子化学品、航空化工和特种材料体系中，技术来源、资质和客户应用场景强于普通化工产能。,Retain central-SOE advanced-chemical platforms when specialty material capability and qualification are visible.,54.56,reject,48.78,53.39,74.90,58.09,59.78,38.00,67.42,commodity_cycle,low_compounding,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600378;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600378.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600378.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600378;haohua.sinochem.com | https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600378;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600378.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600378.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-06-09T13:57:45+00:00,data/processed/a_share_other_chemical_products_remaining_peer_group_decisions.csv
A_SHARE,A股,688165,埃夫特,埃夫特智能机器人股份有限公司,SSE,制造业,机械设备-机器人-工业机器人,watch,boundary_judged_watch,analyst_company_by_company_review,reject,"Retained after boundary review. 埃夫特: robot body and intelligent manufacturing platform with full-series products, retained below stronger control/automation leaders. triage 54.55; moat 47.83; technology 65.17; market 52.58; quality 39.67; governance 66.50.","robot body and intelligent manufacturing platform with full-series products, retained below stronger control/automation leaders.","Boundary-retain special-application robot companies when they hold a mission-critical power, nuclear, defense, welding, or industrial niche not covered by broader leaders.",54.55,reject,47.83,65.17,52.58,39.67,24.50,68.00,66.50,cyclical_structural_growth,innovation_compounding,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=688165;https://www.efort.com.cn | https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH688165;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688165.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688165.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-06-09T15:43:46+00:00,data/processed/a_share_industrial_robots_peer_group_decisions.csv
A_SHARE,A股,000777,中核科技,中核科技,SZSE,C 制造业,机械设备-通用设备-基础件,watch,direct_watch,analyst_company_by_company_review,reject,Retained. 中核科技: CNNC-backed nuclear and industrial valve company with long nuclear-industry qualification history triage 54.54; moat 50.64; technology 55.56; market 60.04; quality 49.00; governance 67.62.,CNNC-backed nuclear and industrial valve company with long nuclear-industry qualification history,"Directly retain companies with global or national leadership in hydraulic systems, nuclear/special valves, high-end castings, superhard bearings/tools, high-purity process components, or other safety-critical parts.",54.54,reject,50.64,55.56,60.04,49.00,51.38,54.00,67.62,capex_cycle,selective_compounding,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000777;https://www.chinasufa.com | https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000777;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000777.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000777.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-06-09T14:34:01+00:00,data/processed/a_share_mechanical_basic_components_peer_group_decisions.csv
A_SHARE,A股,600927,永安期货,永安期货股份有限公司,SSE,金融业,金融-非银行金融-其他非银行金融,watch,boundary_judged_watch,analyst_company_by_company_review,reject,Retained after boundary review. 永安期货: leading state-owned futures company with commodity-risk-management ecosystem and institutional customer base triage 54.54; moat 64.56; technology 35.00; market 64.72; quality 68.22; governance 66.67.,leading state-owned futures company with commodity-risk-management ecosystem and institutional customer base,"Reject generic local financial holding companies, mixed industrial/investment shells, small futures companies, pawn/microfinance, department-store/payment stories, and asset-light investment narratives without durable franchise quality.",54.54,reject,64.56,35.00,64.72,68.22,42.44,50.00,66.67,macro_credit_cycle,balance_sheet_compounding,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600927;https://www.yafco.com | https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600927;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600927.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600927.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-06-09T14:34:01+00:00,data/processed/a_share_other_nonbank_finance_peer_group_decisions.csv
A_SHARE,A股,301662,宏工科技,宏工科技,SZSE,C 制造业,机械设备-专用设备-其他专用机械,watch,boundary_judged_watch,analyst_company_by_company_review,reject,"Retained after boundary review. 宏工科技: Boundary watch: powder, slurry, and material-handling systems serve battery, chemical, food, and pharma processes where engineering experience matters. Some segments remain project-like, so this is boundary only. triage 54.50; moat 49.27; technology 56.01; market 62.67; quality 48.90; governance 65.70. Special dimension: 粉体与浆料自动化系统.","Boundary watch: powder, slurry, and material-handling systems serve battery, chemical, food, and pharma processes where engineering experience matters. Some segments remain project-like, so this is boundary only.","Boundary retention requires a specific niche moat, scarce qualification, validated process know-how, strong normalized margin potential, or cross-industry capability not already covered by a clearly stronger peer.",54.50,reject,49.27,56.01,62.67,48.90,51.16,54.00,65.70,capex_cycle,selective_compounding,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301662;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301662.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301662.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:09:01+00:00,data/processed/a_share_other_special_machinery_peer_group_decisions.csv
A_SHARE,A股,601058,赛轮轮胎,赛轮集团股份有限公司,SSE,制造业,基础化工-橡胶制品-轮胎,watch,boundary_judged_watch,analyst_company_by_company_review,reject,"Watch. 赛轮轮胎: 赛轮轮胎 is retained as a boundary global tire platform with scale, overseas capacity, tire technology/process know-how and recycling/material capability. Its moat is manufacturing-cycle exposed but stronger than ordinary tire peers. triage 54.49; moat 51.09; technology 49.55; market 71.86; quality 62.18; governance 68.82.","赛轮轮胎 is retained as a boundary global tire platform with scale, overseas capacity, tire technology/process know-how and recycling/material capability. Its moat is manufacturing-cycle exposed but stronger than ordinary tire peers.","Tire groups can retain differentiated global/channel/process leaders, but generic tire capacity is rejected.",54.49,reject,51.09,49.55,71.86,62.18,63.45,38.00,68.82,commodity_cycle,low_compounding,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=601058 | https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH601058;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22601058.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22601058.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-06-10T00:00:00+00:00,data/processed/a_share_tires_peer_group_decisions.csv
