segment_id,segment_start,segment_end,trading_days,signal_date,security_code,security_name,pv,signal_close,intrinsic_value,ma20,ma60,band_available_at,activation_date,anchor_date,stop_anchor,stop_line,qualification,rank,eligible_count,execution_date,execution_close,price_history_end,target_1y,end_1y,status_1y,end_close_1y,return_1y,target_3y,end_3y,status_3y,end_close_3y,return_3y
285,2015-11-10,2015-11-10,1,2015-11-10,601398,工商银行,0.9871,4.73,4.792,4.589999999999998,4.515500000000003,2015-10-31,2014-04-14,2014-04-15,2.8747333333333347,2.8747333333333347,continued,3,3,2015-11-11,4.7,2026-08-07,2016-11-11,2016-11-11,complete,4.41,-0.010675345930664881,2018-11-11,2018-11-12,complete,5.36,0.31464452488652217
286,2015-11-11,2015-11-11,1,2015-11-11,000792,盐湖股份,0.6596,25.0,37.8992,20.502500000000047,19.461333333333314,2015-10-31,2014-07-22,2014-07-23,14.90903333333335,14.90903333333335,continued,1,6,2015-11-12,24.7,2026-08-07,2016-11-12,2016-11-14,complete,20.81,-0.15628961136580022,2018-11-12,2018-11-12,complete,7.89,-0.5195140900781282
286,2015-11-11,2015-11-11,1,2015-11-11,600188,兖矿能源,0.8003,10.52,13.1451,9.762499999999957,9.756833333333304,2015-10-27,2014-05-16,2014-05-19,6.467166666666642,6.467166666666642,continued,2,6,2015-11-12,10.47,2026-08-07,2016-11-12,2016-11-14,complete,13.8,0.3192563762748615,2018-11-12,2018-11-12,complete,10.23,0.020799339543728035
286,2015-11-11,2015-11-11,1,2015-11-11,000333,美的集团,0.9275,29.44,31.7398,28.224499999999978,27.92283333333334,2015-10-29,2014-05-28,2014-05-29,15.836433333333328,15.836433333333328,continued,3,6,2015-11-12,29.73,2026-08-07,2016-11-12,2016-11-14,complete,27.1,0.4210573292308901,2018-11-12,2018-11-12,complete,40.14,1.21555959912954
287,2015-11-12,2015-11-16,3,2015-11-12,000792,盐湖股份,0.6517,24.7,37.8992,20.787500000000044,19.487666666666644,2015-10-31,2014-07-22,2014-07-23,14.90903333333335,14.90903333333335,continued,1,7,2015-11-13,26.18,2026-08-07,2016-11-13,2016-11-14,complete,20.81,-0.20398599697231734,2018-11-13,2018-11-13,complete,8.06,-0.5369093565988701
287,2015-11-12,2015-11-16,3,2015-11-12,000651,格力电器,0.7868,19.07,24.2375,18.13600000000003,18.06083333333331,2015-10-31,2010-07-28,2010-07-29,3.5721666666666767,3.5721666666666767,continued,2,7,2015-11-13,18.59,2026-08-07,2016-11-13,2016-11-14,endpoint_quote_missing,,,2018-11-13,2018-11-13,complete,39.41,1.3877909087074731
287,2015-11-12,2015-11-16,3,2015-11-12,600188,兖矿能源,0.7965,10.47,13.1451,9.785999999999957,9.720833333333303,2015-10-27,2014-05-16,2014-05-19,6.467166666666642,6.467166666666642,continued,3,7,2015-11-13,10.12,2026-08-07,2016-11-13,2016-11-14,complete,13.8,0.3648828319760673,2018-11-13,2018-11-13,complete,10.32,0.06539489911323781
288,2015-11-17,2015-11-17,1,2015-11-17,000338,潍柴动力,0.6464,10.33,15.9806,9.478500000000007,9.419916666666651,2015-10-30,2015-11-17,,,,initial,1,11,2015-11-18,10.05,2026-08-07,2016-11-18,2016-11-18,complete,9.97,0.014378336128628266,2018-11-18,2018-11-19,complete,7.69,0.7113319419691384
288,2015-11-17,2015-11-17,1,2015-11-17,000792,盐湖股份,0.6797,25.76,37.8992,21.814500000000045,19.643833333333315,2015-10-31,2014-07-22,2014-07-23,14.90903333333335,14.90903333333335,continued,2,11,2015-11-18,25.2,2026-08-07,2016-11-18,2016-11-18,complete,20.31,-0.1928994332107833,2018-11-18,2018-11-19,complete,8.06,-0.5189002760221594
288,2015-11-17,2015-11-17,1,2015-11-17,000651,格力电器,0.7715,18.7,24.2375,18.30850000000003,17.857666666666645,2015-10-31,2010-07-28,2010-07-29,3.5721666666666767,3.5721666666666767,continued,3,11,2015-11-18,18.54,2026-08-07,2016-11-18,2016-11-18,complete,22.52,0.30815515161980933,2018-11-18,2018-11-19,complete,38.86,1.3608169558471315
289,2015-11-18,2015-12-07,14,2015-11-18,601088,中国神华,0.5069,15.6,30.7771,15.558999999999955,15.516833333333333,2015-10-24,2014-05-12,2014-05-13,12.270333333333328,12.270333333333328,continued,1,12,2015-11-19,15.7,2026-08-07,2016-11-19,2016-11-21,complete,17.0,0.10705005058991901,2018-11-19,2018-11-19,complete,20.02,0.39724085744842186
289,2015-11-18,2015-12-07,14,2015-11-18,000338,潍柴动力,0.6289,10.05,15.9806,9.540500000000007,9.373833333333318,2015-10-30,2015-11-17,2015-11-18,9.373833333333318,9.373833333333318,continued,2,12,2015-11-19,10.16,2026-08-07,2016-11-19,2016-11-21,complete,10.05,0.011447214624501267,2018-11-19,2018-11-19,complete,7.69,0.6928037418100237
289,2015-11-18,2015-12-07,14,2015-11-18,000792,盐湖股份,0.6649,25.2,37.8992,22.17150000000005,19.656333333333315,2015-10-31,2014-07-22,2014-07-23,14.90903333333335,14.90903333333335,continued,3,12,2015-11-19,26.05,2026-08-07,2016-11-19,2016-11-21,complete,20.8,-0.2003979902901648,2018-11-19,2018-11-19,complete,8.06,-0.5345983476298817
290,2015-12-08,2015-12-17,8,2015-12-08,000792,盐湖股份,0.5718,21.67,37.8992,23.904500000000056,20.62683333333331,2015-10-31,2014-07-22,2014-07-23,14.90903333333335,14.90903333333335,continued_below_ma20,1,13,2015-12-09,23.84,2026-08-07,2016-12-09,2016-12-09,complete,20.02,-0.15903854279757146,2018-12-09,2018-12-10,complete,8.08,-0.49019309146651824
290,2015-12-08,2015-12-17,8,2015-12-08,000338,潍柴动力,0.6176,9.87,15.9806,10.004000000000007,9.391999999999983,2015-10-30,2015-11-17,2015-11-18,9.373833333333318,9.373833333333318,continued_below_ma20,2,13,2015-12-09,9.71,2026-08-07,2016-12-09,2016-12-09,complete,10.76,0.1330887049643017,2018-12-09,2018-12-10,complete,7.51,0.7297951917183723
290,2015-12-08,2015-12-17,8,2015-12-08,600188,兖矿能源,0.7037,9.25,13.1451,9.953499999999954,9.589833333333305,2015-10-27,2014-05-16,2014-05-19,6.467166666666642,6.467166666666642,continued_below_ma20,3,13,2015-12-09,9.31,2026-08-07,2016-12-09,2016-12-09,complete,11.76,0.2643125180409882,2018-12-09,2018-12-10,complete,9.72,0.09075700884408255
291,2015-12-18,2015-12-18,1,2015-12-18,000338,潍柴动力,0.6132,9.8,15.9806,9.846500000000008,9.48616666666665,2015-10-30,2015-11-17,2015-11-18,9.373833333333318,9.373833333333318,continued_below_ma20,1,8,2015-12-21,10.15,2026-08-07,2016-12-21,2016-12-21,complete,10.18,0.025540001195546003,2018-12-21,2018-12-21,complete,7.81,0.7209132171027386
291,2015-12-18,2015-12-18,1,2015-12-18,000792,盐湖股份,0.6414,24.31,37.8992,23.174500000000045,21.380666666666645,2015-10-31,2014-07-22,2014-07-23,14.90903333333335,14.90903333333335,continued,2,8,2015-12-21,23.91,2026-08-07,2016-12-21,2016-12-21,complete,19.93,-0.1652700575995767,2018-12-21,2018-12-21,complete,7.8,-0.5093004798542289
291,2015-12-18,2015-12-18,1,2015-12-18,000651,格力电器,0.8623,20.9,24.2375,20.131000000000036,18.51283333333331,2015-10-31,2010-07-28,2010-07-29,3.5721666666666767,3.5721666666666767,continued,3,8,2015-12-21,22.99,2026-08-07,2016-12-21,2016-12-21,complete,24.2,0.13364478409980696,2018-12-21,2018-12-21,complete,36.07,0.767162228398335
292,2015-12-21,2015-12-23,3,2015-12-21,000792,盐湖股份,0.6309,23.91,37.8992,23.210000000000047,21.479666666666645,2015-10-31,2014-07-22,2014-07-23,14.90903333333335,14.90903333333335,continued,1,8,2015-12-22,23.8,2026-08-07,2016-12-22,2016-12-22,complete,19.76,-0.16856509515570928,2018-12-22,2018-12-24,complete,7.81,-0.5064005313326175
292,2015-12-21,2015-12-23,3,2015-12-21,000338,潍柴动力,0.6351,10.15,15.9806,9.837500000000007,9.506499999999983,2015-10-30,2015-11-17,2015-11-18,9.373833333333318,9.373833333333318,continued,2,8,2015-12-22,10.09,2026-08-07,2016-12-22,2016-12-22,complete,10.28,0.0417723280723552,2018-12-22,2018-12-24,complete,7.76,0.7200637112578356
292,2015-12-21,2015-12-23,3,2015-12-21,600309,万华化学,0.8279,18.66,22.5397,17.87200000000004,17.84900000000001,2015-10-27,2012-12-20,2012-12-21,11.950500000000012,11.950500000000012,continued,3,8,2015-12-22,18.51,2026-08-07,2016-12-22,2016-12-22,complete,21.62,0.182209478571564,2018-12-22,2018-12-24,complete,29.39,1.0358625508984645
293,2015-12-24,2015-12-24,1,2015-12-24,000338,潍柴动力,0.6226,9.95,15.9806,9.800000000000008,9.560499999999983,2015-10-30,2015-11-17,2015-11-18,9.373833333333318,9.373833333333318,continued,1,7,2015-12-25,9.95,2026-08-07,2016-12-25,2016-12-26,complete,9.99,0.026628405398570143,2018-12-25,2018-12-25,complete,7.66,0.7217879630742805
293,2015-12-24,2015-12-24,1,2015-12-24,000792,盐湖股份,0.6926,26.25,37.8992,23.320000000000043,21.827999999999978,2015-10-31,2014-07-22,2014-07-23,14.90903333333335,14.90903333333335,continued,2,7,2015-12-25,27.51,2026-08-07,2016-12-25,2016-12-26,complete,19.26,-0.29889355074090684,2018-12-25,2018-12-25,complete,7.57,-0.5860900221038112
293,2015-12-24,2015-12-24,1,2015-12-24,601288,农业银行,0.9566,3.28,3.4288,3.248,3.1941666666666673,2015-10-24,2014-04-08,2014-04-09,2.0168333333333335,2.0168333333333335,continued,3,7,2015-12-25,3.27,2026-08-07,2016-12-25,2016-12-26,complete,3.13,0.008689355825194367,2018-12-25,2018-12-25,complete,3.56,0.2625818297587179
294,2015-12-25,2015-12-31,5,2015-12-25,000338,潍柴动力,0.6226,9.95,15.9806,9.823500000000008,9.585499999999984,2015-10-30,2015-11-17,2015-11-18,9.373833333333318,9.373833333333318,continued,1,8,2015-12-28,9.71,2026-08-07,2016-12-28,2016-12-28,complete,10.11,0.06464003784285244,2018-12-28,2018-12-28,complete,7.7,0.7735583190720983
294,2015-12-25,2015-12-31,5,2015-12-25,000792,盐湖股份,0.7259,27.51,37.8992,23.599000000000043,22.003166666666647,2015-10-31,2014-07-22,2014-07-23,14.90903333333335,14.90903333333335,continued,2,8,2015-12-28,26.8,2026-08-07,2016-12-28,2016-12-28,complete,19.04,-0.28854011194029827,2018-12-28,2018-12-28,complete,6.98,-0.6082389677752389
294,2015-12-25,2015-12-31,5,2015-12-25,600309,万华化学,0.8123,18.31,22.5397,17.89750000000004,17.862833333333345,2015-10-27,2012-12-20,2012-12-21,11.950500000000012,11.950500000000012,continued,3,8,2015-12-28,17.97,2026-08-07,2016-12-28,2016-12-28,complete,21.58,0.21548199341280938,2018-12-28,2018-12-28,complete,27.99,0.9971473470518706
295,2016-01-04,2016-01-06,3,2016-01-04,000792,盐湖股份,0.6098,23.11,37.8992,24.33100000000004,22.691166666666653,2015-10-31,2014-07-22,2014-07-23,14.90903333333335,14.90903333333335,continued_below_ma20,1,9,2016-01-05,22.15,2026-08-07,2017-01-05,2017-01-05,complete,19.73,-0.10798609497410627,2019-01-05,2019-01-07,complete,6.68,-0.5463683595632434
295,2016-01-04,2016-01-06,3,2016-01-04,600309,万华化学,0.7476,16.85,22.5397,17.89450000000004,17.830166666666678,2015-10-27,2012-12-20,2012-12-21,11.950500000000012,11.950500000000012,continued_below_ma20,2,9,2016-01-05,16.86,2026-08-07,2017-01-05,2017-01-05,complete,23.47,0.4089665589970437,2019-01-05,2019-01-07,complete,28.75,1.1864299368748261
295,2016-01-04,2016-01-06,3,2016-01-04,000651,格力电器,0.8338,20.21,24.2375,21.840500000000034,19.56399999999998,2015-10-31,2010-07-28,2010-07-29,3.5721666666666767,3.5721666666666767,continued_below_ma20,3,9,2016-01-05,20.85,2026-08-07,2017-01-05,2017-01-05,complete,25.26,0.3047517450380368,2019-01-05,2019-01-07,complete,36.48,0.9706886693598302
296,2016-01-07,2016-01-13,5,2016-01-07,000792,盐湖股份,0.5356,20.3,37.8992,24.177000000000035,22.84199999999998,2015-10-31,2014-07-22,2014-07-23,14.90903333333335,14.90903333333335,continued_below_ma20,1,7,2016-01-08,20.0,2026-08-07,2017-01-08,2017-01-09,complete,19.84,-0.006586764705881376,2019-01-08,2019-01-08,complete,6.57,-0.505875963395365
296,2016-01-07,2016-01-13,5,2016-01-07,000651,格力电器,0.8078,19.58,24.2375,21.830000000000034,19.72199999999998,2015-10-31,2010-07-28,2010-07-29,3.5721666666666767,3.5721666666666767,continued_below_ma20,2,7,2016-01-08,20.25,2026-08-07,2017-01-08,2017-01-09,complete,24.74,0.315755721515939,2019-01-08,2019-01-08,complete,36.34,1.0212924074054865
296,2016-01-07,2016-01-13,5,2016-01-07,601288,农业银行,0.8656,3.11,3.593,3.2355,3.209833333333334,2015-10-24,2014-04-08,2014-04-09,2.0168333333333335,2.0168333333333335,continued_below_ma20,3,7,2016-01-08,3.16,2026-08-07,2017-01-08,2017-01-09,complete,3.13,0.043801959983666094,2019-01-08,2019-01-08,complete,3.53,0.2955223580472066
297,2016-01-14,2016-01-14,1,2016-01-14,000792,盐湖股份,0.5211,19.75,37.8992,23.060000000000045,22.84916666666665,2015-10-31,2014-07-22,2014-07-23,14.90903333333335,14.90903333333335,continued_below_ma20,1,5,2016-01-15,18.9,2026-08-07,2017-01-15,2017-01-16,complete,18.25,-0.03301589733115373,2019-01-15,2019-01-15,complete,6.15,-0.5105437051342072
297,2016-01-14,2016-01-14,1,2016-01-14,000651,格力电器,0.8066,19.55,24.2375,21.436500000000034,19.897833333333313,2015-10-31,2010-07-28,2010-07-29,3.5721666666666767,3.5721666666666767,continued_below_ma20,2,5,2016-01-15,18.8,2026-08-07,2017-01-15,2017-01-16,complete,23.79,0.3628159012259409,2019-01-15,2019-01-15,complete,38.78,1.3233744263303602
297,2016-01-14,2016-01-14,1,2016-01-14,000333,美的集团,0.9326,29.6,31.7398,30.927499999999984,29.412000000000003,2015-10-29,2014-05-28,2014-05-29,15.836433333333328,15.836433333333328,continued_below_ma20,3,5,2016-01-15,28.39,2026-08-07,2017-01-15,2017-01-16,complete,28.25,0.5512802981982268,2019-01-15,2019-01-15,complete,41.0,1.36984227462333
298,2016-01-15,2016-01-20,4,2016-01-15,000651,格力电器,0.7757,18.8,24.2375,21.320000000000036,19.917833333333313,2015-10-31,2010-07-28,2010-07-29,3.5721666666666767,3.5721666666666767,continued_below_ma20,1,5,2016-01-18,18.85,2026-08-07,2017-01-18,2017-01-18,complete,24.96,0.42604695599865416,2019-01-18,2019-01-18,complete,38.97,1.3285646518673242
298,2016-01-15,2016-01-20,4,2016-01-15,000333,美的集团,0.8945,28.39,31.7398,30.83799999999998,29.436,2015-10-29,2014-05-28,2014-05-29,15.836433333333328,15.836433333333328,continued_below_ma20,2,5,2016-01-18,27.8,2026-08-07,2017-01-18,2017-01-18,complete,29.14,0.6341125625298285,2019-01-18,2019-01-18,complete,42.08,1.4838874514734957
298,2016-01-15,2016-01-20,4,2016-01-15,000568,泸州老窖,0.9804,22.4,22.847,25.41049999999999,24.64233333333339,2015-10-29,2014-07-15,2014-07-16,14.27966666666672,14.27966666666672,continued_below_ma20,3,5,2016-01-18,22.45,2026-08-07,2017-01-18,2017-01-18,complete,34.25,0.5647935308354215,2019-01-18,2019-01-18,complete,42.2,1.0076281139568102
299,2016-01-21,2016-01-21,1,2016-01-21,000651,格力电器,0.7719,18.71,24.2375,20.593000000000035,20.00899999999998,2015-10-31,2010-07-28,2010-07-29,3.5721666666666767,3.5721666666666767,continued_below_ma20,1,3,2016-01-22,19.09,2026-08-07,2017-01-22,2017-01-23,complete,25.28,0.42617145809015056,2019-01-22,2019-01-22,complete,38.91,1.2957497814511658
299,2016-01-21,2016-01-21,1,2016-01-21,000333,美的集团,0.8516,27.03,31.7398,30.097499999999982,29.4715,2015-10-29,2014-05-28,2014-05-29,15.836433333333328,15.836433333333328,continued_below_ma20,2,3,2016-01-22,27.08,2026-08-07,2017-01-22,2017-01-23,complete,28.96,0.6671977469614099,2019-01-22,2019-01-22,complete,41.3,1.5026629822132946
299,2016-01-21,2016-01-21,1,2016-01-21,600660,福耀玻璃,1.0374,13.9,13.3989,14.563499999999967,14.53333333333332,2015-10-27,2012-11-30,2012-12-03,5.343999999999984,5.343999999999984,continued_below_ma20,3,3,2016-01-22,14.0,2026-08-07,2017-01-22,2017-01-23,complete,18.61,0.4007526881720411,2019-01-22,2019-01-22,complete,22.54,0.8382678377147128
300,2016-01-22,2016-01-25,2,2016-01-22,000651,格力电器,0.7876,19.09,24.2375,20.387000000000036,20.03549999999998,2015-10-31,2010-07-28,2010-07-29,3.5721666666666767,3.5721666666666767,continued_below_ma20,1,2,2016-01-25,19.23,2026-08-07,2017-01-25,2017-01-25,complete,25.5,0.42810945890888386,2019-01-25,2019-01-25,complete,39.9,1.3370223226490778
300,2016-01-22,2016-01-25,2,2016-01-22,000333,美的集团,0.8532,27.08,31.7398,29.86649999999998,29.460166666666666,2015-10-29,2014-05-28,2014-05-29,15.836433333333328,15.836433333333328,continued_below_ma20,2,2,2016-01-25,27.2,2026-08-07,2017-01-25,2017-01-25,complete,29.4,0.6850610637375338,2019-01-25,2019-01-25,complete,41.9,1.527819717716742
300,2016-01-22,2016-01-25,2,2016-01-22,,无合格标的,,,,,,,,,,,,3,2,,,,,,,,,,,,,
301,2016-01-26,2016-03-04,24,2016-01-26,,无合格标的,,,,,,,,,,,,1,0,,,,,,,,,,,,,
301,2016-01-26,2016-03-04,24,2016-01-26,,无合格标的,,,,,,,,,,,,2,0,,,,,,,,,,,,,
301,2016-01-26,2016-03-04,24,2016-01-26,,无合格标的,,,,,,,,,,,,3,0,,,,,,,,,,,,,
302,2016-03-07,2016-03-11,5,2016-03-07,600188,兖矿能源,0.8589,11.29,13.1451,9.317499999999955,9.26116666666664,2015-10-27,2014-05-16,2014-05-19,6.467166666666642,6.467166666666642,continued,1,1,2016-03-08,10.94,2026-08-07,2017-03-08,2017-03-08,complete,10.5,-0.0393420652453641,2019-03-08,2019-03-08,complete,10.29,-0.017325964562012075
302,2016-03-07,2016-03-11,5,2016-03-07,,无合格标的,,,,,,,,,,,,2,1,,,,,,,,,,,,,
302,2016-03-07,2016-03-11,5,2016-03-07,,无合格标的,,,,,,,,,,,,3,1,,,,,,,,,,,,,
303,2016-03-14,2016-03-17,4,2016-03-14,002128,电投能源,0.7599,8.15,10.7255,7.954999999999998,7.954833333333385,2015-10-29,2014-07-22,2014-07-23,6.632500000000048,6.632500000000048,continued,1,2,2016-03-15,7.81,2026-08-07,2017-03-15,2017-03-15,complete,8.94,0.16047507616230283,2019-03-15,2019-03-15,complete,8.97,0.2384362081796525
303,2016-03-14,2016-03-17,4,2016-03-14,600188,兖矿能源,0.8262,10.86,13.1451,9.802999999999955,9.338999999999974,2015-10-27,2014-05-16,2014-05-19,6.467166666666642,6.467166666666642,continued,2,2,2016-03-15,10.38,2026-08-07,2017-03-15,2017-03-15,complete,10.8,0.04141349029387764,2019-03-15,2019-03-15,complete,10.56,0.06286472347793737
303,2016-03-14,2016-03-17,4,2016-03-14,,无合格标的,,,,,,,,,,,,3,2,,,,,,,,,,,,,
304,2016-03-18,2016-03-21,2,2016-03-18,600585,海螺水泥,0.6425,16.03,24.9505,15.186499999999974,15.141499999999999,2015-10-27,2016-03-18,,,,initial,1,4,2016-03-21,16.06,2026-08-07,2017-03-21,2017-03-21,complete,21.45,0.37589098733885273,2019-03-21,2019-03-21,complete,38.07,1.5873792023855708
304,2016-03-18,2016-03-21,2,2016-03-18,002128,电投能源,0.7627,8.18,10.7255,8.063999999999998,7.871333333333384,2015-10-29,2014-07-22,2014-07-23,6.632500000000048,6.632500000000048,continued,2,4,2016-03-21,8.4,2026-08-07,2017-03-21,2017-03-21,endpoint_quote_missing,,,2019-03-21,2019-03-21,complete,9.07,0.164287494664219
304,2016-03-18,2016-03-21,2,2016-03-18,600188,兖矿能源,0.8391,11.03,13.1451,10.257999999999953,9.426333333333305,2015-10-27,2014-05-16,2014-05-19,6.467166666666642,6.467166666666642,continued,3,4,2016-03-21,11.13,2026-08-07,2017-03-21,2017-03-21,complete,10.78,-0.030561208650961347,2019-03-21,2019-03-21,complete,10.7,0.004384592027081746
305,2016-03-22,2016-03-25,4,2016-03-22,601088,中国神华,0.4637,14.27,30.7771,14.042999999999953,14.007,2015-10-24,2014-05-12,2014-05-13,12.270333333333328,12.270333333333328,continued,1,5,2016-03-23,14.26,2026-08-07,2017-03-23,2017-03-23,complete,19.34,0.386611926660432,2019-03-23,2019-03-25,complete,19.97,0.5344947086396987
305,2016-03-22,2016-03-25,4,2016-03-22,600585,海螺水泥,0.6433,16.05,24.9505,15.335999999999974,15.104499999999998,2015-10-27,2016-03-18,2016-03-21,15.127999999999998,15.104499999999998,continued,2,5,2016-03-23,16.45,2026-08-07,2017-03-23,2017-03-23,complete,21.87,0.36957289077786726,2019-03-23,2019-03-25,complete,35.97,1.386696974540631
305,2016-03-22,2016-03-25,4,2016-03-22,002128,电投能源,0.7627,8.18,10.7255,8.100999999999999,7.838666666666717,2015-10-29,2014-07-22,2014-07-23,6.632500000000048,6.632500000000048,continued,3,5,2016-03-23,8.45,2026-08-07,2017-03-23,2017-03-23,endpoint_quote_missing,,,2019-03-23,2019-03-25,complete,8.89,0.13442890537822505
306,2016-03-28,2016-03-29,2,2016-03-28,601088,中国神华,0.5486,13.91,25.3533,14.159499999999952,13.929,2016-03-25,2014-05-12,2014-05-13,12.270333333333328,12.270333333333328,continued_below_ma20,1,8,2016-03-29,13.83,2026-08-07,2017-03-29,2017-03-29,complete,19.15,0.4156783333763434,2019-03-29,2019-03-29,complete,19.61,0.5536824833469047
306,2016-03-28,2016-03-29,2,2016-03-28,600585,海螺水泥,0.6176,15.39,24.9202,15.742499999999973,14.983333333333333,2016-03-24,2016-03-18,2016-03-21,15.127999999999998,14.983333333333333,continued_below_ma20,2,8,2016-03-29,15.48,2026-08-07,2017-03-29,2017-03-29,complete,21.3,0.41746034334670523,2019-03-29,2019-03-29,complete,38.18,1.6920784700122682
306,2016-03-28,2016-03-29,2,2016-03-28,600031,三一重工,0.6591,5.65,8.5722,5.49050000000002,5.452666666666671,2015-10-31,2016-03-28,,,,initial,3,8,2016-03-29,5.54,2026-08-07,2017-03-29,2017-03-29,complete,7.49,0.3544892365289489,2019-03-29,2019-03-29,complete,12.78,1.3607810883481362
307,2016-03-30,2016-03-30,1,2016-03-30,601088,中国神华,0.5585,14.16,25.3533,14.152499999999952,13.898,2016-03-25,2014-05-12,2014-05-13,12.270333333333328,12.270333333333328,continued,1,10,2016-03-31,14.06,2026-08-07,2017-03-31,2017-03-31,complete,19.36,0.4077904651364197,2019-03-31,2019-04-01,complete,20.15,0.5703504584252708
