cy,cik,name,revenue,sic,ticker,exchange,ticker_source,obs_from,obs_to
2011,0001326380,GameStop Corp.,9550500000,5734,GME,NYSE,submissions,2012-04-30,2013-03-31
2011,0000106040,WESTERN DIGITAL CORP,9526000000,3572,WDC,Nasdaq,submissions,2012-04-30,2013-03-31
2011,0001316631,"Liberty Global, Inc.",9510800000,4841,,,,2012-04-30,2013-03-31
2011,0000886158,"20230930-DK-Butterfly-1, Inc.",9499890000,5700,BBBY,,primary_document,2012-04-30,2013-03-31
2011,0000103379,V F CORP,9459232000,2320,VFC,NYSE,submissions,2012-04-30,2013-03-31
2011,0001300514,LAS VEGAS SANDS CORP,9410745000,7011,LVS,NYSE,submissions,2012-04-30,2013-03-31
2011,0000093556,"STANLEY BLACK & DECKER, INC.",9376500000,3420,SWK,NYSE,submissions,2012-04-30,2013-03-31
2011,0001403161,VISA INC.,9188000000,7389,V,NYSE,submissions,2012-04-30,2013-03-31
2011,0001570585,Liberty Global Ltd.,9118300000,4841,LBTYA,Nasdaq,submissions,2012-04-30,2013-03-31
2011,0001357615,"KBR, INC.",9103000000,1600,KBR,NYSE,submissions,2012-04-30,2013-03-31
2011,0001013871,"NRG ENERGY, INC.",9079000000,4911,NRG,NYSE,submissions,2012-04-30,2013-03-31
2011,0000936340,DTE ENERGY CO,8858000000,4911,DTE,NYSE,submissions,2012-04-30,2013-03-31
2011,0001001250,ESTEE LAUDER COMPANIES INC,8810000000,2844,EL,NYSE,submissions,2012-04-30,2013-03-31
2011,0000723125,MICRON TECHNOLOGY INC,8788000000,3674,MU,Nasdaq,submissions,2012-04-30,2013-03-31
2011,0000880266,AGCO CORP /DE,8773200000,3523,AGCO,NYSE,submissions,2012-04-30,2013-03-31
2011,0000089800,SHERWIN WILLIAMS CO,8766000000,5200,SHW,NYSE,submissions,2012-04-30,2013-03-31
2011,0000023666,Hillshire Brands Co,8681000000,2000,,,,2012-04-30,2013-03-31
2011,0001219601,"CROWN HOLDINGS, INC.",8644000000,3411,CCK,NYSE,submissions,2012-04-30,2013-03-31
2011,0000009389,BALL Corp,8630900000,3411,BALL,NYSE,submissions,2012-04-30,2013-03-31
2011,0000075252,ACCENDRA HEALTH INC/VA/,8627912000,5047,ACH,NYSE,submissions,2012-04-30,2013-03-31
2011,0000745732,"ROSS STORES, INC.",8608291000,5651,ROST,Nasdaq,submissions,2012-04-30,2013-03-31
2011,0000858339,"CAESARS HOLDINGS, INC.",8573300000,7011,,,,2012-04-30,2013-03-31
2011,0000034408,FAMILY DOLLAR STORES INC,8547835000,5331,FDO,,primary_document,2012-04-30,2013-03-31
2011,0001275283,REYNOLDS AMERICAN INC,8541000000,2111,,,,2012-04-30,2013-03-31
2011,0001000228,HENRY SCHEIN INC,8530242000,5047,HSIC,Nasdaq,submissions,2012-04-30,2013-03-31
2011,0001157806,ENCANA CORP,8467000000,1311,,,,2012-04-30,2013-03-31
2011,0001130310,CENTERPOINT ENERGY INC,8450000000,4911,CNP,NYSE,submissions,2012-04-30,2013-03-31
2011,0000882095,"GILEAD SCIENCES, INC.",8385385000,2836,GILD,Nasdaq,submissions,2012-04-30,2013-03-31
2011,0000310764,STRYKER CORP,8307000000,3841,SYK,NYSE,submissions,2012-04-30,2013-03-31
2011,0000047129,HERTZ CORP,8299300000,7510,HTZZ,,primary_document,2012-04-30,2013-03-31
2011,0001364479,HERC HOLDINGS INC,8299300000,7350,HRI,NYSE,submissions,2012-04-30,2013-03-31
2011,0001491675,"COCA-COLA EUROPEAN PARTNERS US, LLC",8284000000,2086,CCE,,primary_document,2012-04-30,2013-03-31
2011,0001254699,"QVC Group, Inc.",8268000000,5961,QVCG,Nasdaq,submissions,2012-04-30,2013-03-31
2011,0001034670,AUTOLIV INC,8232400000,3714,ALV,NYSE,submissions,2012-04-30,2013-03-31
2011,0001276187,Energy Transfer LP,8190000000,4922,ET,NYSE,submissions,2012-04-30,2013-03-31
2011,0000915862,PANTRY INC,8138500000,5500,PTRY,,primary_document,2012-04-30,2013-03-31
2011,0000861884,"RELIANCE, INC.",8134700000,5051,RS,NYSE,submissions,2012-04-30,2013-03-31
2011,0001318084,"Core-Mark Holding Company, LLC",8114900000,5141,CORE,,primary_document,2012-04-30,2013-03-31
2011,0000277135,"W.W. GRAINGER, INC.",8078185000,5000,GWW,NYSE,submissions,2012-04-30,2013-03-31
2011,0000042542,GOODRICH CORP,8074900000,3760,,,,2012-04-30,2013-03-31
2011,0000866787,AUTOZONE INC,8072973000,5531,AZO,NYSE,submissions,2012-04-30,2013-03-31
2011,0001451505,Transocean Ltd.,8027000000,1381,RIG,NYSE,submissions,2012-04-30,2013-03-31
2011,0001022671,STEEL DYNAMICS INC,7997500000,3312,STLD,Nasdaq,submissions,2012-04-30,2013-03-31
2011,0001506307,"KINDER MORGAN, INC.",7943000000,4922,KMI,NYSE,submissions,2012-04-30,2013-03-31
2011,0000107263,"WILLIAMS COMPANIES, INC.",7930000000,4922,WMB,NYSE,submissions,2012-04-30,2013-03-31
2011,0000022444,COMMERCIAL METALS Co,7918430000,3312,CMC,NYSE,submissions,2012-04-30,2013-03-31
2011,0001324518,Williams Partners L.P.,7916000000,4922,,,,2012-04-30,2013-03-31
2011,0001064728,PEABODY ENERGY CORP,7895900000,1221,BTU,NYSE,submissions,2012-04-30,2013-03-31
2011,0000048465,HORMEL FOODS CORP /DE/,7895089000,2011,HRL,NYSE,submissions,2012-04-30,2013-03-31
2011,0000024741,CORNING INC /NY,7890000000,3357,GLW,NYSE,submissions,2012-04-30,2013-03-31
2011,0000888228,KINDER MORGAN ENERGY PARTNERS L P,7889000000,4922,,,,2012-04-30,2013-03-31
2011,0001378453,TravelCenters of America Inc. /MD/,7888857000,5500,TA,,primary_document,2012-04-30,2013-03-31
2011,0000789570,MGM Resorts International,7849312000,7011,MGM,NYSE,submissions,2012-04-30,2013-03-31
2011,0000885725,BOSTON SCIENTIFIC CORP,7622000000,3841,BSX,NYSE,submissions,2012-04-30,2013-03-31
2011,0000010795,BECTON DICKINSON & CO,7584000000,3841,BDX,NYSE,submissions,2012-04-30,2013-03-31
2011,0000026780,DANA Inc,7544000000,3714,DAN,NYSE,submissions,2012-04-30,2013-03-31
2011,0000775158,OSHKOSH CORP,7538500000,3711,OSK,NYSE,submissions,2012-04-30,2013-03-31
2011,0000884887,ROYAL CARIBBEAN CRUISES LTD,7537263000,4400,RCL,NYSE,submissions,2012-04-30,2013-03-31
2011,0000802481,PILGRIMS PRIDE CORP,7535698000,2015,PPC,Nasdaq,submissions,2012-04-30,2013-03-31
2011,0001111335,VISTEON CORP,7532000000,3714,VC,Nasdaq,submissions,2012-04-30,2013-03-31
2011,0001002910,AMEREN CORP,7531000000,4931,AEE,NYSE,submissions,2012-04-30,2013-03-31
2011,0001043509,SONIC AUTOMOTIVE INC,7520806000,5500,SAH,NYSE,submissions,2012-04-30,2013-03-31
2011,0001022079,QUEST DIAGNOSTICS INC,7392000000,8071,DGX,NYSE,submissions,2012-04-30,2013-03-31
2011,0001054374,BROADCOM CORP,7389000000,3674,BRCM,,primary_document,2012-04-30,2013-03-31
2011,0000029905,DOVER Corp,7369154000,3530,DOV,NYSE,submissions,2012-04-30,2013-03-31
2011,0000812074,"O-I Glass, Inc. /DE/",7358000000,3221,OI,NYSE,submissions,2012-04-30,2013-03-31
2011,0000812233,OWENS-ILLINOIS GROUP INC,7358000000,3221,OW,,primary_document,2012-04-30,2013-03-31
2011,0001024725,TENNECO INC,7205000000,3714,TEN,,primary_document,2012-04-30,2013-03-31
2011,0001091667,"CHARTER COMMUNICATIONS, INC. /MO/",7204000000,4841,CHTR,Nasdaq,submissions,2012-04-30,2013-03-31
2011,0000895516,"SPECTRUM GROUP INTERNATIONAL, INC.",7202171000,5094,,,,2012-04-30,2013-03-31
2011,0000079958,PRECISION CASTPARTS CORP,7202000000,3320,,,,2012-04-30,2013-03-31
2011,0001351541,"Delek US Energy, Inc.",7198200000,2911,,,,2012-04-30,2013-03-31
2011,0000915389,EASTMAN CHEMICAL CO,7178000000,2821,EMN,NYSE,submissions,2012-04-30,2013-03-31
2011,0000062996,MASCO CORP /DE/,7170000000,3430,MAS,NYSE,submissions,2012-04-30,2013-03-31
2011,0000016732,CAMPBELL'S Co,7143000000,2000,CPB,Nasdaq,submissions,2012-04-30,2013-03-31
2011,0000890491,BARNES & NOBLE INC,7129199000,5940,,,,2012-04-30,2013-03-31
2011,0000012978,MAPLEBY HOLDINGS MERGER Corp,7121167000,5110,,,,2012-04-30,2013-03-31
2011,0000908255,BORGWARNER INC,7114700000,3714,BWA,NYSE,submissions,2012-04-30,2013-03-31
2011,0001301063,"Alpha Natural Resources, Inc.",7107681000,1221,ANR,,primary_document,2012-04-30,2013-03-31
2011,0001023291,Energy Future Holdings Corp /TX/,7040000000,4911,EFH,,primary_document,2012-04-30,2013-03-31
2011,0001445049,Energy Future Competitive Holdings Co LLC,7040000000,4911,EFCH,,primary_document,2012-04-30,2013-03-31
2011,0000051644,"INTERPUBLIC GROUP OF COMPANIES, INC.",7014600000,7311,IPG,,primary_document,2012-04-30,2013-03-31
2011,0000726958,CASEYS GENERAL STORES INC,6987804000,5500,CASY,Nasdaq,submissions,2012-04-30,2013-03-31
2011,0001344376,AEGEAN MARINE PETROLEUM NETWORK INC.,6965465000,5172,,,,2012-04-30,2013-03-31
2011,0001465264,"HD SUPPLY, INC.",6933000000,5000,HDS,,primary_document,2012-04-30,2013-03-31
2011,0001573097,"HD Supply Holdings, Inc.",6933000000,5000,HDS,,primary_document,2012-04-30,2013-03-31
2011,0001037038,RALPH LAUREN CORP,6860000000,2320,RL,NYSE,submissions,2012-04-30,2013-03-31
2011,0001001838,SOUTHERN COPPER CORP/,6818700000,1000,SCCO,NYSE,submissions,2012-04-30,2013-03-31
2011,0000916457,CALPINE CORP,6800000000,4911,,,,2012-04-30,2013-03-31
2011,0001012569,"Energy Transfer, LP",6799000000,4922,,,,2012-04-30,2013-03-31
2011,0000031462,ECOLAB INC.,6798500000,2840,ECL,NYSE,submissions,2012-04-30,2013-03-31
2011,0001306830,Celanese Corp,6763000000,2820,CE,NYSE,submissions,2012-04-30,2013-03-31
2011,0000352915,UNIVERSAL HEALTH SERVICES INC,6760222000,8062,UHS,NYSE,submissions,2012-04-30,2013-03-31
2011,0000849399,Gen Digital Inc.,6730000000,7372,GEN,Nasdaq,submissions,2012-04-30,2013-03-31
2011,0001419581,Federal-Mogul Holdings LLC,6719000000,3714,FDML,,primary_document,2012-04-30,2013-03-31
2011,0001141391,Mastercard Inc,6714000000,7389,MA,NYSE,submissions,2012-04-30,2013-03-31
2011,0000895655,JARDEN CORP,6679900000,5190,,,,2012-04-30,2013-03-31
2011,0001067428,ANGLOGOLD ASHANTI (PTY) LTD,6642000000,1040,AU,,primary_document,2012-04-30,2013-03-31
2011,0000941548,CAMERON INTERNATIONAL CORP,6632500000,3533,,,,2012-04-30,2013-03-31
2011,0000935703,"DOLLAR TREE, INC.",6630500000,5331,DLTR,Nasdaq,submissions,2012-04-30,2013-03-31
2011,0001090872,"AGILENT TECHNOLOGIES, INC.",6615000000,3826,A,NYSE,submissions,2012-04-30,2013-03-31
2011,0000897723,SANMINA CORP,6602411000,3672,SANM,Nasdaq,submissions,2012-04-30,2013-03-31
2011,0001501585,"HUNTINGTON INGALLS INDUSTRIES, INC.",6575000000,3730,HII,NYSE,submissions,2012-04-30,2013-03-31
2011,0000002488,ADVANCED MICRO DEVICES INC,6568000000,3674,AMD,Nasdaq,submissions,2012-04-30,2013-03-31
2011,0000764065,CLEVELAND-CLIFFS INC.,6563900000,1000,CLF,NYSE,submissions,2012-04-30,2013-03-31
2011,0001046257,Ingredion Inc,6544000000,2040,INGR,NYSE,submissions,2012-04-30,2013-03-31
2011,0000811156,CMS ENERGY CORP,6503000000,4931,CMS,NYSE,submissions,2012-04-30,2013-03-31
2011,0001305014,ASHLAND LLC,6502000000,5160,,,,2012-04-30,2013-03-31
2011,0000918160,Cleveland-Cliffs Steel Holding Corp,6468000000,3312,,,,2012-04-30,2013-03-31
2011,0001424847,"LORILLARD, LLC",6466000000,2111,,,,2012-04-30,2013-03-31
2011,0000028917,"DILLARD'S, INC.",6405484000,5311,DDS,NYSE,submissions,2012-04-30,2013-03-31
2011,0001037016,NII HOLDINGS INC,6380817000,4812,NIHD,,primary_document,2012-04-30,2013-03-31
2011,0000063276,MATTEL INC /DE/,6266037000,3942,MAT,Nasdaq,submissions,2012-04-30,2013-03-31
2011,0001110805,NuStar Energy L.P.,6257629000,4610,NS,,primary_document,2012-04-30,2013-03-31
2011,0001002047,"NetApp, Inc.",6233200000,3572,NTAP,Nasdaq,submissions,2012-04-30,2013-03-31
2011,0001158449,ADVANCE AUTO PARTS INC,6170462000,5531,AAP,NYSE,submissions,2012-04-30,2013-03-31
2011,0000746515,EXPEDITORS INTERNATIONAL OF WASHINGTON INC,6161537000,4731,EXPD,NYSE,submissions,2012-04-30,2013-03-31
2011,0000739708,"iHeartCommunications, Inc.",6161352000,4832,,,,2012-04-30,2013-03-31
2011,0001400891,"iHeartMedia, Inc.",6161352000,4832,IHRT,Nasdaq,submissions,2012-04-30,2013-03-31
2011,0001457737,"iHeartMedia Capital I, LLC",6161352000,4813,,,,2012-04-30,2013-03-31
2011,0000097216,TEREX CORP,6158000000,3537,TEX,NYSE,submissions,2012-04-30,2013-03-31
2011,0000052795,ANIXTER INTERNATIONAL INC,6146900000,5063,,,,2012-04-30,2013-03-31
2011,0000069499,MYLAN INC.,6129825000,2834,,,,2012-04-30,2013-03-31
2011,0000929008,WESCO INTERNATIONAL INC,6125718000,5063,WCC,NYSE,submissions,2012-04-30,2013-03-31
2011,0001058290,COGNIZANT TECHNOLOGY SOLUTIONS CORP,6121156000,7371,CTSH,Nasdaq,submissions,2012-04-30,2013-03-31
2011,0001070412,CNX Resources Corp,6117242000,1311,CNX,NYSE,submissions,2012-04-30,2013-03-31
2011,0000863157,PETSMART INC,6113304000,5990,PETM,,primary_document,2012-04-30,2013-03-31
2011,0001042773,CENTERPOINT ENERGY RESOURCES CORP,6102000000,4923,CNP,,primary_document,2012-04-30,2013-03-31
2011,0001324404,"CF Industries Holdings, Inc.",6097900000,2870,CF,NYSE,submissions,2012-04-30,2013-03-31
2011,0000884614,UGI CORP /PA/,6090900000,4932,UGI,NYSE,submissions,2012-04-30,2013-03-31
2011,0000047111,HERSHEY CO,6080788000,2060,HSY,NYSE,submissions,2012-04-30,2013-03-31
2011,0001031203,GROUP 1 AUTOMOTIVE INC,6079765000,5500,GPI,NYSE,submissions,2012-04-30,2013-03-31
2011,0001163739,NABORS INDUSTRIES LTD,6060351000,1381,NBR,NYSE,submissions,2012-04-30,2013-03-31
2011,0000085961,RYDER SYSTEM INC,6050534000,7510,R,NYSE,submissions,2012-04-30,2013-03-31
2011,0001111711,NISOURCE INC.,6019100000,4931,NI,NYSE,submissions,2012-04-30,2013-03-31
2011,0001024478,"ROCKWELL AUTOMATION, INC",6000400000,3829,ROK,NYSE,submissions,2012-04-30,2013-03-31
2011,0000914024,SHAW GROUP INC,5937734000,3490,,,,2012-04-30,2013-03-31
2011,0001135971,PEPCO HOLDINGS LLC,5920000000,4931,EXC,,primary_document,2012-04-30,2013-03-31
2011,0001418135,Keurig Dr Pepper Inc.,5903000000,2080,KDP,Nasdaq,submissions,2012-04-30,2013-03-31
2011,0000353230,OMNICARE INC,5896606000,5912,,,,2012-04-30,2013-03-31
2011,0000078239,PVH CORP. /DE/,5890624000,2320,PVH,NYSE,submissions,2012-04-30,2013-03-31
2012,0000104169,Walmart Inc.,468651000000,5331,WMT,Nasdaq,submissions,2013-04-30,2014-03-31
2012,0000034088,EXXON MOBIL CORP,451509000000,2911,XOM,,primary_document,2013-04-30,2014-03-31
2012,0000093410,CHEVRON CORP,241909000000,2911,CVX,NYSE,submissions,2013-04-30,2014-03-31
2012,0001094517,TOYOTA MOTOR CORP/,234601000000,3711,TM,NYSE,submissions,2013-04-30,2014-03-31
2012,0001534701,Phillips 66,179290000000,2911,PSX,NYSE,submissions,2013-04-30,2014-03-31
2012,0000320193,Apple Inc.,156508000000,3571,AAPL,Nasdaq,submissions,2013-04-30,2014-03-31
2012,0001467858,General Motors Co,152256000000,3711,GM,NYSE,submissions,2013-04-30,2014-03-31
2012,0000037996,FORD MOTOR CO,133559000000,3711,F,NYSE,submissions,2013-04-30,2014-03-31
2012,0000732717,AT&T INC.,127434000000,4813,T,NYSE,submissions,2013-04-30,2014-03-31
2012,0000064803,CVS HEALTH Corp,123120000000,5912,CVS,NYSE,submissions,2013-04-30,2014-03-31
2012,0000927653,MCKESSON CORP,122196000000,5122,MCK,NYSE,submissions,2013-04-30,2014-03-31
2012,0000047217,HP INC,120357000000,3570,HPQ,NYSE,submissions,2013-04-30,2014-03-31
2012,0000732712,VERIZON COMMUNICATIONS INC,115846000000,4813,VZ,NYSE,submissions,2013-04-30,2014-03-31
2012,0000040545,GENERAL ELECTRIC CO,112588000000,3600,GE,NYSE,submissions,2013-04-30,2014-03-31
2012,0000721371,CARDINAL HEALTH INC,107552000000,5122,CAH,NYSE,submissions,2013-04-30,2014-03-31
2012,0000051143,INTERNATIONAL BUSINESS MACHINES CORP,102874000000,3570,IBM,NYSE,submissions,2013-04-30,2014-03-31
2012,0000909832,COSTCO WHOLESALE CORP /NEW,99137000000,5331,COST,Nasdaq,submissions,2013-04-30,2014-03-31
2012,0000056873,KROGER CO,96619000000,5411,KR,NYSE,submissions,2013-04-30,2014-03-31
2012,0001532063,Express Scripts Holding Co.,93714300000,5912,ESRX,,primary_document,2013-04-30,2014-03-31
2012,0000007084,Archer-Daniels-Midland Co,90559000000,2070,ADM,NYSE,submissions,2013-04-30,2014-03-31
2012,0001510295,Marathon Petroleum Corp,82243000000,2911,MPC,NYSE,submissions,2013-04-30,2014-03-31
2012,0000080424,PROCTER & GAMBLE Co,82006000000,2840,PG,NYSE,submissions,2013-04-30,2014-03-31
2012,0000012927,BOEING CO,81698000000,3721,BA,NYSE,submissions,2013-04-30,2014-03-31
2012,0001140859,"Cencora, Inc.",78080806000,5122,COR,NYSE,submissions,2013-04-30,2014-03-31
2012,0001413329,Philip Morris International Inc.,77393000000,2111,PM,NYSE,submissions,2013-04-30,2014-03-31
2012,0000354950,"HOME DEPOT, INC.",74754000000,5211,HD,NYSE,submissions,2013-04-30,2014-03-31
2012,0000789019,MICROSOFT CORP,73723000000,7372,MSFT,Nasdaq,submissions,2013-04-30,2014-03-31
2012,0000027419,TARGET CORP,73301000000,5331,TGT,NYSE,submissions,2013-04-30,2014-03-31
2012,0000104207,WALGREEN CO,71633000000,5912,,,,2013-04-30,2014-03-31
2012,0000200406,JOHNSON & JOHNSON,67224000000,2834,JNJ,NYSE,submissions,2013-04-30,2014-03-31
2012,0000018230,CATERPILLAR INC,65875000000,3531,CAT,NYSE,submissions,2013-04-30,2014-03-31
2012,0001513153,FCA US LLC,65784000000,3711,,,,2013-04-30,2014-03-31
2012,0000077476,PEPSICO INC,65492000000,2080,PEP,Nasdaq,submissions,2013-04-30,2014-03-31
2012,0001166691,COMCAST CORP,62570000000,4841,CMCSA,Nasdaq,submissions,2013-04-30,2014-03-31
2012,0001163165,CONOCOPHILLIPS,62004000000,2911,COP,NYSE,submissions,2013-04-30,2014-03-31
2012,0001018724,AMAZON COM INC,61093000000,5961,AMZN,Nasdaq,submissions,2013-04-30,2014-03-31
2012,0001144519,BUNGELTD,60991000000,2070,BG,,primary_document,2013-04-30,2014-03-31
2012,0000101829,RTX Corp,57708000000,3724,RTX,NYSE,submissions,2013-04-30,2014-03-31
2012,0000826083,DELL INC,56940000000,3571,,,,2013-04-30,2014-03-31
2012,0000029915,DOW CHEMICAL CO /DE/,56786000000,2821,DOW,,primary_document,2013-04-30,2014-03-31
2012,0000078003,PFIZER INC,54657000000,2834,PFE,NYSE,submissions,2013-04-30,2014-03-31
2012,0001090727,UNITED PARCEL SERVICE INC,54127000000,4210,UPS,NYSE,submissions,2013-04-30,2014-03-31
2012,0000050863,INTEL CORP,53341000000,3674,INTC,Nasdaq,submissions,2013-04-30,2014-03-31
2012,0000060667,LOWES COMPANIES INC,50521000000,5211,LOW,NYSE,submissions,2013-04-30,2014-03-31
2012,0001288776,GOOGLE INC.,50175000000,7370,,,,2013-04-30,2014-03-31
2012,0000917851,Vale S.A.,48753000000,1000,VALE,NYSE,submissions,2013-04-30,2014-03-31
2012,0000021344,COCA COLA CO,48017000000,2080,KO,NYSE,submissions,2013-04-30,2014-03-31
2012,0000310158,"Merck & Co., Inc.",47267000000,2834,MRK,NYSE,submissions,2013-04-30,2014-03-31
2012,0000936468,LOCKHEED MARTIN CORP,47182000000,3760,LMT,NYSE,submissions,2013-04-30,2014-03-31
2012,0000858877,"CISCO SYSTEMS, INC.",46061000000,3576,CSCO,Nasdaq,submissions,2013-04-30,2014-03-31
2012,0001489393,LyondellBasell Industries N.V.,45352000000,2860,LYB,NYSE,submissions,2013-04-30,2014-03-31
2012,0000096021,SYSCO CORP,44411233000,5140,SYY,NYSE,submissions,2013-04-30,2014-03-31
2012,0001048911,FEDEX CORP,44287000000,4513,FDX,NYSE,submissions,2013-04-30,2014-03-31
2012,0001061219,ENTERPRISE PRODUCTS PARTNERS L.P.,42583100000,4922,EPD,NYSE,submissions,2013-04-30,2014-03-31
2012,0001001039,TWDC Enterprises 18 Corp.,42278000000,7990,,,,2013-04-30,2014-03-31
2012,0000087347,SLB LIMITED/NV,41731000000,1389,SLB,NYSE,submissions,2013-04-30,2014-03-31
2012,0000053669,JOHNSON CONTROLS INC,40604000000,7380,,,,2013-04-30,2014-03-31
2012,0000823277,CHS INC,40599286000,5150,CHSCP,Nasdaq,submissions,2013-04-30,2014-03-31
2012,0001310067,SEARS HOLDINGS CORP,39854000000,5311,,,,2013-04-30,2014-03-31
2012,0001091587,ABB LTD,39336000000,3613,ABLZF,OTC,submissions,2013-04-30,2014-03-31
2012,0000789460,WORLD KINECT CORP,38945338000,5172,WKC,NYSE,submissions,2013-04-30,2014-03-31
2012,0000764478,BEST BUY CO INC,38252000000,5731,BBY,NYSE,submissions,2013-04-30,2014-03-31
2012,0001018003,INGRAM MICRO INC,37827299000,5045,,,,2013-04-30,2014-03-31
2012,0001070423,PLAINS ALL AMERICAN PIPELINE LP,37797000000,4610,PAA,Nasdaq,submissions,2013-04-30,2014-03-31
2012,0001581990,PLAINS GP HOLDINGS LP,37797000000,4610,PAGP,Nasdaq,submissions,2013-04-30,2014-03-31
2012,0000773840,HONEYWELL INTERNATIONAL INC,37665000000,3724,HON,Nasdaq,submissions,2013-04-30,2014-03-31
2012,0001341439,ORACLE CORP,37180000000,7372,ORCL,NYSE,submissions,2013-04-30,2014-03-31
2012,0000100517,"United Airlines Holdings, Inc.",37152000000,4512,UAL,Nasdaq,submissions,2013-04-30,2014-03-31
2012,0000027904,"DELTA AIR LINES, INC.",36670000000,4512,DAL,NYSE,submissions,2013-04-30,2014-03-31
2012,0000315189,DEERE & CO,36157100000,3523,DE,NYSE,submissions,2013-04-30,2014-03-31
2012,0000101830,SPRINT LLC,35345000000,4813,,,,2013-04-30,2014-03-31
2012,0000086144,SAFEWAY INC,35161500000,5411,SWY,,primary_document,2013-04-30,2014-03-31
2012,0001103982,"Mondelez International, Inc.",35015000000,2000,MDLZ,Nasdaq,submissions,2013-04-30,2014-03-31
2012,0000030554,"EIDP, Inc.",34812000000,2820,CTA-PB,NYSE,submissions,2013-04-30,2014-03-31
2012,0000100493,"TYSON FOODS, INC.",33055000000,2015,TSN,NYSE,submissions,2013-04-30,2014-03-31
2012,0001567094,CNH Industrial N.V.,32801000000,3531,CNH,NYSE,submissions,2013-04-30,2014-03-31
2012,0000040533,GENERAL DYNAMICS CORP,30992000000,3730,GD,NYSE,submissions,2013-04-30,2014-03-31
2012,0000749098,MAGNA INTERNATIONAL INC,30837000000,3714,MGA,NYSE,submissions,2013-04-30,2014-03-31
2012,0000066740,3M CO,29904000000,3841,MMM,NYSE,submissions,2013-04-30,2014-03-31
2012,0001143908,ACCENTURE SCA,29777985000,7389,,,,2013-04-30,2014-03-31
2012,0001467373,Accenture plc,29777985000,7389,ACN,NYSE,submissions,2013-04-30,2014-03-31
2012,0001465112,DIRECTV,29740000000,4899,,,,2013-04-30,2014-03-31
2012,0000045012,HALLIBURTON CO,28503000000,1389,HAL,NYSE,submissions,2013-04-30,2014-03-31
2012,0000081061,PUBLIX SUPER MARKETS INC,27706772000,5411,,,,2013-04-30,2014-03-31
2012,0000794367,"Macy's, Inc.",27686000000,5311,M,NYSE,submissions,2013-04-30,2014-03-31
2012,0001124198,FLUOR CORP,27577135000,1600,FLR,NYSE,submissions,2013-04-30,2014-03-31
2012,0000063908,MCDONALDS CORP,27567000000,5812,MCD,NYSE,submissions,2013-04-30,2014-03-31
2012,0000230211,FEDERAL EXPRESS CORP,26193000000,4513,,,,2013-04-30,2014-03-31
2012,0000109198,TJX COMPANIES INC /DE/,25878372000,5651,TJX,NYSE,submissions,2013-04-30,2014-03-31
2012,0000008858,AVNET INC,25458924000,5065,AVT,Nasdaq,submissions,2013-04-30,2014-03-31
