security_code,security_name,current_attention_class,review_outcome,confidence,review_reason,next_hard_evidence,external_check_scope,new_source_ids,new_source_urls,prior_verdict,prior_reason_not_reverified,prior_sources_not_all_reopened,related_migration_decision_id,production_action
688019,安集科技,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,认证锁：抛光液配方与每条产线逐工艺验证绑定，切换需 1-2 年；国产规模化唯一（收入 20.4 亿约为第二名 7 倍），全球份额三年 8%→13%，国内约 40%。ROE 近四年 21-25%、毛利 55%，超额回报已转化。,data/interim/moat_audit_2026-09-07/PROTOCOL.md ; data/interim/moat_audit_2026-09-07/batch_09_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/688019_安集科技/README.md ; docs/peer-group-calibration/a-share-semiconductor-materials.md ; data/archive/completed-queues/evidence_review_log.md ; https://finance.sina.com.cn/roll/2026-06-10/doc-iniaxeiq5922181.shtml ; https://bg.qianzhan.com/report/detail/300/230608-b47864bc.html ; https://www.cls.cn/detail/2409453,,none_recommendation_only
688041,海光信息,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,法律锁：x86 授权窗口已关闭，新进入者买不到；国内仅海光/兆芯两家，海光为服务器端唯一规模化，x86 存量软件兼容是 ARM 对手无法提供的切换成本。回报仍在投入期（8 年无一年≥15%），靠信创准入而非定价权，故留 L2。,data/interim/moat_audit_2026-09-07/PROTOCOL.md ; data/interim/moat_audit_2026-09-07/batch_09_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/688041_海光信息/README.md ; docs/peer-group-calibration/a-share-integrated-circuit.md ; data/archive/completed-queues/evidence_review_log.md ; https://time-weekly.com/post/319957 ; https://finance.sina.com.cn/stock/relnews/cn/2025-03-27/doc-ineqzwys5354332.shtml ; https://blog.csdn.net/tianyuanwo/article/details/148794108,,none_recommendation_only
688072,拓荆科技,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,认证锁：PECVD 须与晶圆厂联合开发并逐产线验证，国内唯一量产 IC PECVD，2025 该品类收入 51 亿+75%、累计出货 3000 腔，北方华创同品类仅覆盖光伏/LED。早年亏损为投入期，2023-25 ROE 14-16%。,data/interim/moat_audit_2026-09-07/PROTOCOL.md ; data/interim/moat_audit_2026-09-07/batch_09_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/688072_拓荆科技/README.md ; docs/peer-group-calibration/a-share-semiconductor-equipment.md ; data/archive/completed-queues/evidence_review_log.md ; https://file.finance.qq.com/finance/hs/pdf/2025/04/25/1223286842.PDF ; https://www.cls.cn/detail/938726 ; https://www.siscmag.com/news/show-4546.html,,none_recommendation_only
688082,盛美上海,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,技术+认证锁：SAPS/TEBO 为自有专利路线而非跟随，单片清洗中国份额 30%+、全体供应商中列第二；九年 ROE 最低 13%、毛利 48%。清洗步骤壁垒低于刻蚀/CMP、经营现金流中位为负，是留 L2 不上的原因。,data/interim/moat_audit_2026-09-07/PROTOCOL.md ; data/interim/moat_audit_2026-09-07/batch_09_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/688082_盛美上海/README.md ; docs/peer-group-calibration/a-share-semiconductor-equipment.md ; data/archive/completed-queues/evidence_review_log.md ; https://file.finance.qq.com/finance/hs/pdf/2025/08/07/1224414823.PDF ; https://file.finance.qq.com/finance/hs/pdf/2025/02/27/1222651574.PDF ; https://www.eefocus.com/article/1863395.html,,none_recommendation_only
688111,金山办公,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,办公软件份额 32.1%、政企采购 85%+、付费个人 4615 万、云文档 2900 亿份——三十年装机＋格式＋数据沉淀为网络效应与切换成本；毛利 85%、ROE 15% 且由净现金拖累，超额回报成立。,data/interim/moat_audit_2026-09-07/batch_01_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/688111_金山办公/README.md ; docs/peer-group-calibration/a-share-basic-software.md ; data/archive/completed-queues/evidence_review_log.md#金山办公（static.cninfo.com.cn 2026 提质增效重回报行动方案）,,none_recommendation_only
688120,华海清科,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,认证+装机锁：CMP 设备须通过晶圆厂全流程验证，国产 CMP 销售份额 90%+（国产设备内口径，非全市场）、累计出机 1000+ 台并进入 HBM 产线作基线设备，国内无第二家量产者。ROE 2020-25 五年≥15%。,data/interim/moat_audit_2026-09-07/PROTOCOL.md ; data/interim/moat_audit_2026-09-07/batch_09_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/688120_华海清科/README.md ; docs/peer-group-calibration/a-share-semiconductor-equipment.md ; data/archive/completed-queues/evidence_review_log.md ; https://static.cninfo.com.cn/finalpage/2026-04-23/1225156951.PDF ; https://finance.sina.com.cn/stock/zqgd/2026-04-23/doc-inhvmvzq3871681.shtml,,none_recommendation_only
688122,西部超导,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,认证+稀缺双锁：军钛牌号定型换供应商需重做定型，低温超导线材国内唯一全流程且为 ITER 唯一国内供应商。十年 ROE 中位 12% 低于 15%，但军品管制定价与重资产是结构性原因，且持续高于宝钛。现金流÷净利 0.21 须扣分。,data/interim/moat_audit_2026-09-07/PROTOCOL.md ; data/interim/moat_audit_2026-09-07/batch_09_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/688122_西部超导/README.md ; docs/peer-group-calibration/a-share-other-metal-new-materials.md ; data/processed/a_share_company_triage_reviews.csv,,none_recommendation_only
688188,柏楚电子,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,中低功率控制系统份额 60%+、高功率国内第一，工艺库与设备厂切换成本构成认证/能力锁，维宏多年未撼动；ROE 十年中位 19.8%、最低 12.5%、毛利 78%、净利率 51%，回报持续。,data/interim/moat_audit_2026-09-07/batch_01_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/688188_柏楚电子/README.md ; docs/peer-group-calibration/a-share-other-software-services.md ; https://file.finance.qq.com/finance/hs/pdf/2025/08/22/1224531819.PDF ; https://www.laserfair.com/m/news/202504/03/88050.html,,none_recommendation_only
688190,云路股份,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,能力锁：快淬制带工艺与 10.5 万吨规模使成本位领先，2025 均价下降而核心非晶毛利仍 36.3%，日立退守、安泰多年未追上。ROE 中位 17.8% 但 2025 降至 11.4%，源于招标降价与新线投入期；全球份额待复核。,data/interim/moat_audit_2026-09-07/PROTOCOL.md ; data/interim/moat_audit_2026-09-07/batch_09_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/688190_云路股份/README.md ; docs/peer-group-calibration/a-share-magnetic-materials.md ; data/archive/completed-queues/evidence_review_log.md ; https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=688190&id=12042662,,none_recommendation_only
688200,华峰测控,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,客户锁定：测试程序库随 8000 余台装机沉淀，换平台需重写程序与重新验证；国内前三大封测厂模拟测试主力平台、毛利 74%/净利率 40% 显示定价权。ROE 2023-24 跌至 8-10% 为下行期与募资摊薄，2025 回到 14%。,data/interim/moat_audit_2026-09-07/PROTOCOL.md ; data/interim/moat_audit_2026-09-07/batch_09_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/688200_华峰测控/README.md ; docs/peer-group-calibration/a-share-semiconductor-equipment.md ; data/archive/completed-queues/evidence_review_log.md ; data/archive/a_share_company_profiles.csv ; https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=12258268&stockid=688200 ; https://finance.sina.com.cn/stock/aiassist/yjbg/2026-04-28/doc-inhwaicx1582204.shtml?froms=ggmp,,none_recommendation_only
688208,道通科技,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,载体为车型协议库+技师订阅（软件服务 5.3 亿、毛利>99%），新进入者买不到覆盖库；份额 9.1→11.1% 升、毛利十年 56-61% 稳，ROE 6/10 年≥15%，2022-23 低谷系充电桩投入期。,data/interim/moat_audit_2026-09-07/batch_10_input.json ; data/companies/688208_道通科技/README.md ; https://36kr.com/p/3732187351843077 ; https://www.auteltech.cn/u/cms/wwwcn/202603/23140546egj5.pdf ; https://zhuanlan.zhihu.com/p/512815868,,none_recommendation_only
688235,百济神州,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,载体为专利保护的 BTK 头对头优效品种+自建全球商业化平台：美国 BTK 份额第一、2026H1 泽布替尼 161 亿(+29%)。十年亏损为创新药投入期，2025 经营盈利转正、毛利 88%。,data/interim/moat_audit_2026-09-07/batch_10_input.json ; data/companies/688235_百济神州/README.md ; https://www.sec.gov/Archives/edgar/data/1651308/000162828026011946/bgne-20251231.htm ; https://in.investing.com/news/earnings/beone-medicines-shares-edge-up-as-strong-brukinsa-sales-drive-q3-beat-93CH-5089190,,none_recommendation_only
688271,联影医疗,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,载体为国产唯一高端影像全线整机+核心部件：PET/CT 十年国内第一、PET/MR 第一，2025 营收破百亿归母+48%。ROE 9% 系 IPO 现金与 2023-24 招标低谷，毛利 40→48 持续抬升。,data/interim/moat_audit_2026-09-07/batch_10_input.json ; data/companies/688271_联影医疗/README.md ; docs/peer-group-calibration/a-share-medical-device.md ; https://www.cls.cn/detail/1665247 ; https://m.21jingji.com/article/20260429/herald/1a59740c4334501d969fc0b732db8bcf_zaker.html,,none_recommendation_only
688278,特宝生物,worth_attention,维持关注，核验竞争审批,medium,先发临床证据与医生使用积累不等于永久独家；派益生适应症申请与已获批必须分开。本轮未核实截至当日全部竞争批文状态，不认定独家仍持续，也不足以认定载体已失效。,核对 NMPA 最新适应症批准、疗程价格、真实世界临床与复购,targeted_source_check,S29,https://cj.sina.com.cn/articles/view/1850649324/6e4eaaec02001wmyo?froms=ggmp,维持,载体为国内在售乙肝长效干扰素独家（派罗欣 2022 末退出）+十年临床治愈数据，新进入者需 5-8 年临床。毛利 93%、ROE 2023-25 分位 99。独家系竞品退出非专利，凯因派益生报产在审。,data/interim/moat_audit_2026-09-07/batch_10_input.json ; data/companies/688278_特宝生物/README.md ; https://bydrug.pharmcube.com/news/detail/9ed475d1c8b63e56b49558194d23837d ; https://www.phirda.com/artilce_28994.html?cId=1 ; https://pdf.dfcfw.com/pdf/H3_AP202405291634820008_1.pdf ; https://bydrug.pharmcube.com/news/detail/404820a1562d310ae6d1e3979e0b98f9,,none_recommendation_only
688281,华秦科技,worth_attention,维持关注，募资摊薄须一致,medium,隐身材料定型与认证逻辑仍在；若允许 IPO 现金解释其 ROE，应同样重判航材股份的分母，不能选择性豁免。,核心型号持续供货、剔除闲置现金后的经营回报与回款,prior_record_logic_only,,,维持,载体为隐身材料型号定型独供（认证锁+保密资质），前五客户 95% 且无同水平国内竞争者。ROE 2022 后 7-11% 系 IPO 现金与募投投入期，毛利仍 43%+；2026H1 营收 +42%。,data/interim/moat_audit_2026-09-07/batch_10_input.json ; data/companies/688281_华秦科技/README.md ; docs/peer-group-calibration/a-share-nonmetal-new-materials.md ; https://www.chinabaogao.com/detail/733683.html ; https://www.jiemian.com/article/11070292.html,,none_recommendation_only
688300,联瑞新材,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,载体为球形化工艺+粒径级配 know-how 与 CCL/EMC 客户认证：国内高速 CCL 球硅份额>50%、M7/M8 级>60%，唯一进入全球一线的国产厂。11 年 ROE 最低 12%、9 年≥15%，毛利 40% 稳。,data/interim/moat_audit_2026-09-07/batch_10_input.json ; data/companies/688300_联瑞新材/README.md ; https://m.sohu.com/a/935696930_229957/ ; https://news.cnpowder.com.cn/79265.html,,none_recommendation_only
688301,奕瑞科技,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,载体为探测器全技术路线+全球客户认证：全球前五合计 70%，奕瑞居第三、国产唯一规模化。11 年 ROE 最低 10.5%、中位 19%，毛利 50%+。侵蚀为 2026H1 毛利 47.7% 溢价收窄。,data/interim/moat_audit_2026-09-07/batch_10_input.json ; data/companies/688301_奕瑞科技/README.md ; https://m.gelonghui.com/p/1966671 ; https://zhuanlan.zhihu.com/p/590582898,,none_recommendation_only
688516,奥特维,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,载体为串焊机工艺+规模与客户绑定：2025 年报份额>60%，先导智能等资本充足者多年未撼动。ROE 2019-24 六年≥15%，2025 降至 11% 属光伏资本开支周期而非份额丢失，毛利守 32-35%。,data/interim/moat_audit_2026-09-07/batch_10_input.json ; data/companies/688516_奥特维/README.md ; https://static.cninfo.com.cn/finalpage/2026-04-23/1225145661.PDF ; https://www.chinabaogao.com/detail/700312.html,,none_recommendation_only
688617,惠泰医疗,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,载体为注册证+医生使用习惯+耗材复购：电生理国产首证、冠脉通路国产第一梯队（2025 13.4 亿+27%），集采后毛利守 73%。ROE 9 年中 8 年≥15%、中位 27%，分位 98-99。,data/interim/moat_audit_2026-09-07/batch_10_input.json ; data/companies/688617_惠泰医疗/README.md ; docs/peer-group-calibration/a-share-medical-device.md ; https://caifuhao.eastmoney.com/news/20260326000659452263000 ; https://www.chyxx.com/industry/1223048.html,,none_recommendation_only
688692,达梦数据,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,本地部署关系型库份额 11.3% 居国产首位（IDC 2025）、金融集中式 21.7% 仅次于 Oracle；存量库迁移成本与集中式适配生态为客户锁；毛利 96%、ROE 六年≥15%、现金转化 1.04，回报已兑现。,data/interim/moat_audit_2026-09-07/batch_01_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/688692_达梦数据/README.md ; docs/peer-group-calibration/a-share-other-software-services.md ; https://hea.china.com/articles/20260618/202606181897233.html ; https://finance.sina.com.cn/jjxw/2025-10-21/doc-infusekm8858082.shtml,,none_recommendation_only
688708,佳驰科技,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,载体为隐身材料定型主供+成飞体系绑定，前五客户 97%，毛利 67-82% 远高于华秦 46%，定价权已兑现。7 年 ROE 分位均≥87。2026H1 −6.5%/−41% 为节奏与减值，毛利持平未破价。,data/interim/moat_audit_2026-09-07/batch_10_input.json ; data/companies/688708_佳驰科技/README.md ; https://finance.sina.com.cn/stock/relnews/cn/2026-04-29/doc-inhwczph6806586.shtml ; https://www.chinastarmarket.cn/detail/2464989 ; https://finance.sina.com.cn/stock/observe/2024-11-22/doc-incwxxhm2619310.shtml,,none_recommendation_only
688981,中芯国际,worth_attention,维持关注,medium,晶圆制造的工艺量产和客户验证须按资本密集制造口径评价，不以低 ROE 机械移出；也不沿用本土先进制程唯一来源等未完整核实的绝对说法。,同节点良率/成本、客户验证和成熟制程新增供给,prior_record_logic_only,,,维持,载体为出口管制下国产先进制程唯一来源（本土唯一 7nm 级量产、全球代工第二、稼动率 93.5%），替代客观不可能。十年 ROE≤10% 系折旧占营收 41%、资本开支≈营收 80% 的战略投入期。,data/interim/moat_audit_2026-09-07/batch_10_input.json ; data/companies/688981_中芯国际/README.md ; docs/peer-group-calibration/a-share-integrated-circuit.md ; https://www.cls.cn/detail/2325992 ; https://static.cninfo.com.cn/finalpage/2026-03-27/1225037057.PDF,,none_recommendation_only
